Expert_ID,Token_Count,Percentage,Rank
32,15,23.44,1
26,12,18.75,2
29,12,18.75,3
0,11,17.19,4
13,11,17.19,5
16,10,15.62,6
40,10,15.62,7
44,10,15.62,8
60,10,15.62,9
50,9,14.06,10
3,8,12.50,11
4,8,12.50,12
7,8,12.50,13
21,8,12.50,14
30,8,12.50,15
45,8,12.50,16
47,8,12.50,17
62,8,12.50,18
6,7,10.94,19
12,7,10.94,20
17,7,10.94,21
19,7,10.94,22
23,7,10.94,23
27,7,10.94,24
34,7,10.94,25
49,7,10.94,26
57,7,10.94,27
9,6,9.38,28
11,6,9.38,29
28,6,9.38,30
37,6,9.38,31
41,6,9.38,32
51,6,9.38,33
54,6,9.38,34
58,6,9.38,35
61,6,9.38,36
25,5,7.81,37
35,5,7.81,38
38,5,7.81,39
52,5,7.81,40
55,5,7.81,41
63,5,7.81,42
1,4,6.25,43
2,4,6.25,44
5,4,6.25,45
8,4,6.25,46
33,4,6.25,47
42,4,6.25,48
56,4,6.25,49
10,3,4.69,50
20,3,4.69,51
43,3,4.69,52
46,3,4.69,53
53,3,4.69,54
59,3,4.69,55
14,2,3.12,56
15,2,3.12,57
18,2,3.12,58
22,2,3.12,59
31,2,3.12,60
36,2,3.12,61
39,2,3.12,62
48,2,3.12,63
24,1,1.56,64
