Expert_ID,Token_Count,Percentage,Rank
44,6,9.38,1
34,5,7.81,2
54,5,7.81,3
8,4,6.25,4
37,4,6.25,5
28,3,4.69,6
29,3,4.69,7
5,2,3.12,8
14,2,3.12,9
20,2,3.12,10
39,2,3.12,11
58,2,3.12,12
0,1,1.56,13
1,1,1.56,14
2,1,1.56,15
4,1,1.56,16
6,1,1.56,17
11,1,1.56,18
12,1,1.56,19
13,1,1.56,20
17,1,1.56,21
18,1,1.56,22
21,1,1.56,23
25,1,1.56,24
26,1,1.56,25
30,1,1.56,26
35,1,1.56,27
38,1,1.56,28
40,1,1.56,29
45,1,1.56,30
46,1,1.56,31
50,1,1.56,32
56,1,1.56,33
57,1,1.56,34
61,1,1.56,35
62,1,1.56,36
3,0,0.00,37
7,0,0.00,38
9,0,0.00,39
10,0,0.00,40
15,0,0.00,41
16,0,0.00,42
19,0,0.00,43
22,0,0.00,44
23,0,0.00,45
24,0,0.00,46
27,0,0.00,47
31,0,0.00,48
32,0,0.00,49
33,0,0.00,50
36,0,0.00,51
41,0,0.00,52
42,0,0.00,53
43,0,0.00,54
47,0,0.00,55
48,0,0.00,56
49,0,0.00,57
51,0,0.00,58
52,0,0.00,59
53,0,0.00,60
55,0,0.00,61
59,0,0.00,62
60,0,0.00,63
63,0,0.00,64
