Expert_ID,Token_Count,Percentage,Rank
16,15,23.44,1
3,14,21.88,2
6,12,18.75,3
17,10,15.62,4
19,10,15.62,5
2,9,14.06,6
8,9,14.06,7
31,9,14.06,8
35,9,14.06,9
61,9,14.06,10
10,8,12.50,11
30,8,12.50,12
39,8,12.50,13
53,8,12.50,14
57,8,12.50,15
59,8,12.50,16
0,7,10.94,17
36,7,10.94,18
37,7,10.94,19
42,7,10.94,20
43,7,10.94,21
49,7,10.94,22
58,7,10.94,23
7,6,9.38,24
9,6,9.38,25
12,6,9.38,26
20,6,9.38,27
22,6,9.38,28
23,6,9.38,29
27,6,9.38,30
28,6,9.38,31
38,6,9.38,32
40,6,9.38,33
44,6,9.38,34
52,6,9.38,35
1,5,7.81,36
11,5,7.81,37
14,5,7.81,38
15,5,7.81,39
21,5,7.81,40
25,5,7.81,41
45,5,7.81,42
46,5,7.81,43
47,5,7.81,44
48,5,7.81,45
50,5,7.81,46
55,5,7.81,47
62,5,7.81,48
4,4,6.25,49
18,4,6.25,50
24,4,6.25,51
26,4,6.25,52
29,4,6.25,53
54,4,6.25,54
5,3,4.69,55
13,3,4.69,56
32,3,4.69,57
34,3,4.69,58
51,3,4.69,59
56,3,4.69,60
33,1,1.56,61
60,1,1.56,62
41,0,0.00,63
63,0,0.00,64
