Expert_ID,Token_Count,Percentage,Rank
18,13,20.31,1
53,12,18.75,2
32,11,17.19,3
34,11,17.19,4
25,10,15.62,5
40,10,15.62,6
41,10,15.62,7
48,10,15.62,8
52,10,15.62,9
45,9,14.06,10
58,9,14.06,11
0,8,12.50,12
5,8,12.50,13
12,8,12.50,14
21,8,12.50,15
26,8,12.50,16
39,8,12.50,17
63,8,12.50,18
6,7,10.94,19
29,7,10.94,20
43,7,10.94,21
59,7,10.94,22
7,6,9.38,23
8,6,9.38,24
10,6,9.38,25
16,6,9.38,26
22,6,9.38,27
23,6,9.38,28
28,6,9.38,29
44,6,9.38,30
46,6,9.38,31
50,6,9.38,32
14,5,7.81,33
15,5,7.81,34
19,5,7.81,35
27,5,7.81,36
33,5,7.81,37
37,5,7.81,38
49,5,7.81,39
54,5,7.81,40
55,5,7.81,41
56,5,7.81,42
61,5,7.81,43
62,5,7.81,44
3,4,6.25,45
11,4,6.25,46
13,4,6.25,47
17,4,6.25,48
24,4,6.25,49
31,4,6.25,50
35,4,6.25,51
47,4,6.25,52
51,4,6.25,53
60,4,6.25,54
1,3,4.69,55
20,3,4.69,56
30,3,4.69,57
36,3,4.69,58
42,3,4.69,59
57,3,4.69,60
4,2,3.12,61
9,2,3.12,62
38,2,3.12,63
2,1,1.56,64
