Expert_ID,Token_Count,Percentage,Rank
38,13,20.31,1
52,12,18.75,2
27,11,17.19,3
42,11,17.19,4
62,11,17.19,5
4,9,14.06,6
12,9,14.06,7
32,9,14.06,8
37,9,14.06,9
47,9,14.06,10
29,8,12.50,11
41,8,12.50,12
44,8,12.50,13
45,8,12.50,14
50,8,12.50,15
63,8,12.50,16
1,7,10.94,17
2,7,10.94,18
3,7,10.94,19
10,7,10.94,20
15,7,10.94,21
21,7,10.94,22
22,7,10.94,23
24,7,10.94,24
30,7,10.94,25
51,7,10.94,26
58,7,10.94,27
0,6,9.38,28
9,6,9.38,29
17,6,9.38,30
20,6,9.38,31
28,6,9.38,32
39,6,9.38,33
56,6,9.38,34
57,6,9.38,35
61,6,9.38,36
11,5,7.81,37
14,5,7.81,38
16,5,7.81,39
18,5,7.81,40
23,5,7.81,41
34,5,7.81,42
35,5,7.81,43
48,5,7.81,44
49,5,7.81,45
60,5,7.81,46
5,4,6.25,47
6,4,6.25,48
8,4,6.25,49
33,4,6.25,50
36,4,6.25,51
40,4,6.25,52
43,4,6.25,53
13,3,4.69,54
46,3,4.69,55
53,3,4.69,56
55,3,4.69,57
7,2,3.12,58
19,2,3.12,59
26,2,3.12,60
31,2,3.12,61
59,2,3.12,62
25,1,1.56,63
54,1,1.56,64
