Expert_ID,Token_Count,Percentage,Rank
2,12,18.75,1
39,12,18.75,2
57,12,18.75,3
56,11,17.19,4
6,10,15.62,5
9,10,15.62,6
14,10,15.62,7
21,10,15.62,8
25,10,15.62,9
7,9,14.06,10
23,9,14.06,11
33,9,14.06,12
41,9,14.06,13
44,9,14.06,14
48,9,14.06,15
52,9,14.06,16
59,9,14.06,17
27,8,12.50,18
51,8,12.50,19
53,8,12.50,20
54,8,12.50,21
4,7,10.94,22
11,7,10.94,23
18,7,10.94,24
20,7,10.94,25
24,7,10.94,26
28,7,10.94,27
38,7,10.94,28
58,7,10.94,29
1,6,9.38,30
13,6,9.38,31
16,6,9.38,32
26,6,9.38,33
31,6,9.38,34
47,6,9.38,35
17,5,7.81,36
22,5,7.81,37
34,5,7.81,38
37,5,7.81,39
42,5,7.81,40
62,5,7.81,41
63,5,7.81,42
35,4,6.25,43
36,4,6.25,44
40,4,6.25,45
43,4,6.25,46
60,4,6.25,47
5,3,4.69,48
10,3,4.69,49
15,3,4.69,50
29,3,4.69,51
49,3,4.69,52
50,3,4.69,53
55,3,4.69,54
0,2,3.12,55
8,2,3.12,56
12,2,3.12,57
30,2,3.12,58
32,2,3.12,59
45,2,3.12,60
61,2,3.12,61
46,1,1.56,62
3,0,0.00,63
19,0,0.00,64
