Expert_ID,Token_Count,Percentage,Rank
22,8,12.50,1
14,4,6.25,2
24,4,6.25,3
37,4,6.25,4
41,3,4.69,5
47,3,4.69,6
56,3,4.69,7
3,2,3.12,8
4,2,3.12,9
7,2,3.12,10
28,2,3.12,11
31,2,3.12,12
35,2,3.12,13
54,2,3.12,14
55,2,3.12,15
1,1,1.56,16
2,1,1.56,17
5,1,1.56,18
10,1,1.56,19
20,1,1.56,20
23,1,1.56,21
25,1,1.56,22
30,1,1.56,23
33,1,1.56,24
34,1,1.56,25
38,1,1.56,26
39,1,1.56,27
48,1,1.56,28
49,1,1.56,29
51,1,1.56,30
57,1,1.56,31
59,1,1.56,32
60,1,1.56,33
63,1,1.56,34
0,0,0.00,35
6,0,0.00,36
8,0,0.00,37
9,0,0.00,38
11,0,0.00,39
12,0,0.00,40
13,0,0.00,41
15,0,0.00,42
16,0,0.00,43
17,0,0.00,44
18,0,0.00,45
19,0,0.00,46
21,0,0.00,47
26,0,0.00,48
27,0,0.00,49
29,0,0.00,50
32,0,0.00,51
36,0,0.00,52
40,0,0.00,53
42,0,0.00,54
43,0,0.00,55
44,0,0.00,56
45,0,0.00,57
46,0,0.00,58
50,0,0.00,59
52,0,0.00,60
53,0,0.00,61
58,0,0.00,62
61,0,0.00,63
62,0,0.00,64
