Expert_ID,Token_Count,Percentage,Rank
60,13,20.31,1
9,12,18.75,2
11,12,18.75,3
27,12,18.75,4
63,11,17.19,5
2,10,15.62,6
14,10,15.62,7
19,10,15.62,8
5,9,14.06,9
41,9,14.06,10
44,9,14.06,11
53,9,14.06,12
6,8,12.50,13
13,8,12.50,14
17,8,12.50,15
33,8,12.50,16
54,8,12.50,17
0,7,10.94,18
8,7,10.94,19
30,7,10.94,20
31,7,10.94,21
35,7,10.94,22
43,7,10.94,23
58,7,10.94,24
1,6,9.38,25
20,6,9.38,26
21,6,9.38,27
32,6,9.38,28
40,6,9.38,29
42,6,9.38,30
49,6,9.38,31
52,6,9.38,32
55,6,9.38,33
56,6,9.38,34
57,6,9.38,35
10,5,7.81,36
18,5,7.81,37
22,5,7.81,38
23,5,7.81,39
34,5,7.81,40
36,5,7.81,41
38,5,7.81,42
59,5,7.81,43
61,5,7.81,44
62,5,7.81,45
4,4,6.25,46
12,4,6.25,47
16,4,6.25,48
26,4,6.25,49
28,4,6.25,50
39,4,6.25,51
47,4,6.25,52
51,4,6.25,53
25,3,4.69,54
37,3,4.69,55
45,3,4.69,56
50,3,4.69,57
7,2,3.12,58
15,2,3.12,59
24,2,3.12,60
29,1,1.56,61
46,1,1.56,62
48,1,1.56,63
3,0,0.00,64
