Expert_ID,Token_Count,Percentage,Rank
34,13,20.31,1
37,13,20.31,2
51,13,20.31,3
9,12,18.75,4
10,11,17.19,5
39,11,17.19,6
45,10,15.62,7
7,9,14.06,8
47,9,14.06,9
2,8,12.50,10
18,8,12.50,11
32,8,12.50,12
48,8,12.50,13
59,8,12.50,14
0,7,10.94,15
5,7,10.94,16
14,7,10.94,17
19,7,10.94,18
31,7,10.94,19
46,7,10.94,20
49,7,10.94,21
55,7,10.94,22
58,7,10.94,23
11,6,9.38,24
13,6,9.38,25
23,6,9.38,26
24,6,9.38,27
25,6,9.38,28
26,6,9.38,29
27,6,9.38,30
29,6,9.38,31
36,6,9.38,32
50,6,9.38,33
60,6,9.38,34
62,6,9.38,35
1,5,7.81,36
6,5,7.81,37
20,5,7.81,38
22,5,7.81,39
30,5,7.81,40
33,5,7.81,41
41,5,7.81,42
44,5,7.81,43
52,5,7.81,44
53,5,7.81,45
57,5,7.81,46
4,4,6.25,47
8,4,6.25,48
16,4,6.25,49
28,4,6.25,50
38,4,6.25,51
40,4,6.25,52
56,4,6.25,53
63,4,6.25,54
12,3,4.69,55
17,3,4.69,56
21,3,4.69,57
42,3,4.69,58
43,3,4.69,59
54,2,3.12,60
61,2,3.12,61
3,1,1.56,62
35,1,1.56,63
15,0,0.00,64
