Expert_ID,Token_Count,Percentage,Rank
57,319,15.58,1
60,270,13.18,2
9,241,11.77,3
54,241,11.77,4
17,238,11.62,5
4,234,11.43,6
55,233,11.38,7
63,232,11.33,8
40,231,11.28,9
43,228,11.13,10
38,227,11.08,11
22,219,10.69,12
44,218,10.64,13
11,215,10.50,14
42,215,10.50,15
32,214,10.45,16
29,213,10.40,17
25,211,10.30,18
18,209,10.21,19
61,208,10.16,20
15,206,10.06,21
47,206,10.06,22
21,205,10.01,23
7,204,9.96,24
36,199,9.72,25
50,199,9.72,26
41,198,9.67,27
33,197,9.62,28
58,197,9.62,29
5,196,9.57,30
26,196,9.57,31
24,191,9.33,32
56,190,9.28,33
51,189,9.23,34
39,188,9.18,35
53,188,9.18,36
8,187,9.13,37
19,187,9.13,38
31,186,9.08,39
23,185,9.03,40
2,182,8.89,41
12,182,8.89,42
46,182,8.89,43
45,180,8.79,44
59,180,8.79,45
10,178,8.69,46
37,177,8.64,47
27,171,8.35,48
1,169,8.25,49
16,168,8.20,50
6,163,7.96,51
13,157,7.67,52
0,155,7.57,53
14,154,7.52,54
30,154,7.52,55
52,154,7.52,56
35,149,7.28,57
48,147,7.18,58
34,140,6.84,59
20,139,6.79,60
62,138,6.74,61
28,131,6.40,62
49,115,5.62,63
3,113,5.52,64
