Expert_ID,Token_Count,Percentage,Rank
4,6,9.38,1
49,6,9.38,2
56,6,9.38,3
58,6,9.38,4
12,5,7.81,5
38,5,7.81,6
54,5,7.81,7
60,5,7.81,8
33,4,6.25,9
39,4,6.25,10
62,4,6.25,11
3,3,4.69,12
7,3,4.69,13
15,3,4.69,14
17,3,4.69,15
42,3,4.69,16
43,3,4.69,17
52,3,4.69,18
53,3,4.69,19
0,2,3.12,20
10,2,3.12,21
20,2,3.12,22
22,2,3.12,23
23,2,3.12,24
26,2,3.12,25
31,2,3.12,26
37,2,3.12,27
51,2,3.12,28
57,2,3.12,29
59,2,3.12,30
1,1,1.56,31
2,1,1.56,32
6,1,1.56,33
8,1,1.56,34
13,1,1.56,35
14,1,1.56,36
16,1,1.56,37
18,1,1.56,38
19,1,1.56,39
21,1,1.56,40
24,1,1.56,41
25,1,1.56,42
28,1,1.56,43
29,1,1.56,44
30,1,1.56,45
32,1,1.56,46
34,1,1.56,47
36,1,1.56,48
40,1,1.56,49
41,1,1.56,50
44,1,1.56,51
47,1,1.56,52
48,1,1.56,53
55,1,1.56,54
61,1,1.56,55
63,1,1.56,56
5,0,0.00,57
9,0,0.00,58
11,0,0.00,59
27,0,0.00,60
35,0,0.00,61
45,0,0.00,62
46,0,0.00,63
50,0,0.00,64
