Expert_ID,Token_Count,Percentage,Rank
9,11,17.19,1
20,11,17.19,2
11,10,15.62,3
21,10,15.62,4
26,9,14.06,5
39,9,14.06,6
49,9,14.06,7
53,9,14.06,8
0,8,12.50,9
4,8,12.50,10
14,8,12.50,11
28,8,12.50,12
45,8,12.50,13
50,8,12.50,14
59,8,12.50,15
61,8,12.50,16
17,7,10.94,17
30,7,10.94,18
31,7,10.94,19
47,7,10.94,20
51,7,10.94,21
60,7,10.94,22
63,7,10.94,23
1,6,9.38,24
2,6,9.38,25
3,6,9.38,26
8,6,9.38,27
12,6,9.38,28
15,6,9.38,29
16,6,9.38,30
18,6,9.38,31
34,6,9.38,32
38,6,9.38,33
40,6,9.38,34
41,6,9.38,35
48,6,9.38,36
52,6,9.38,37
5,5,7.81,38
6,5,7.81,39
7,5,7.81,40
13,5,7.81,41
22,5,7.81,42
24,5,7.81,43
29,5,7.81,44
33,5,7.81,45
35,5,7.81,46
36,5,7.81,47
42,5,7.81,48
44,5,7.81,49
23,4,6.25,50
25,4,6.25,51
27,4,6.25,52
32,4,6.25,53
37,4,6.25,54
43,4,6.25,55
56,4,6.25,56
57,4,6.25,57
62,4,6.25,58
46,3,4.69,59
54,3,4.69,60
55,3,4.69,61
58,3,4.69,62
10,1,1.56,63
19,0,0.00,64
