Expert_ID,Token_Count,Percentage,Rank
23,11,17.19,1
32,11,17.19,2
4,10,15.62,3
6,10,15.62,4
8,10,15.62,5
52,10,15.62,6
63,10,15.62,7
15,9,14.06,8
25,9,14.06,9
37,9,14.06,10
47,9,14.06,11
51,9,14.06,12
57,9,14.06,13
13,8,12.50,14
31,8,12.50,15
34,8,12.50,16
46,8,12.50,17
1,7,10.94,18
14,7,10.94,19
18,7,10.94,20
26,7,10.94,21
43,7,10.94,22
44,7,10.94,23
56,7,10.94,24
59,7,10.94,25
7,6,9.38,26
16,6,9.38,27
22,6,9.38,28
27,6,9.38,29
28,6,9.38,30
33,6,9.38,31
40,6,9.38,32
42,6,9.38,33
61,6,9.38,34
0,5,7.81,35
5,5,7.81,36
11,5,7.81,37
12,5,7.81,38
30,5,7.81,39
35,5,7.81,40
38,5,7.81,41
45,5,7.81,42
49,5,7.81,43
58,5,7.81,44
2,4,6.25,45
3,4,6.25,46
19,4,6.25,47
24,4,6.25,48
29,4,6.25,49
36,4,6.25,50
39,4,6.25,51
41,4,6.25,52
50,4,6.25,53
53,4,6.25,54
54,4,6.25,55
55,4,6.25,56
17,3,4.69,57
20,3,4.69,58
21,3,4.69,59
48,3,4.69,60
60,2,3.12,61
62,2,3.12,62
9,1,1.56,63
10,1,1.56,64
