Expert_ID,Token_Count,Percentage,Rank
1,6,9.38,1
31,5,7.81,2
47,4,6.25,3
16,3,4.69,4
18,3,4.69,5
45,3,4.69,6
4,2,3.12,7
13,2,3.12,8
17,2,3.12,9
19,2,3.12,10
21,2,3.12,11
23,2,3.12,12
29,2,3.12,13
34,2,3.12,14
36,2,3.12,15
40,2,3.12,16
63,2,3.12,17
0,1,1.56,18
5,1,1.56,19
6,1,1.56,20
7,1,1.56,21
11,1,1.56,22
12,1,1.56,23
24,1,1.56,24
28,1,1.56,25
32,1,1.56,26
33,1,1.56,27
38,1,1.56,28
46,1,1.56,29
48,1,1.56,30
49,1,1.56,31
53,1,1.56,32
56,1,1.56,33
57,1,1.56,34
62,1,1.56,35
2,0,0.00,36
3,0,0.00,37
8,0,0.00,38
9,0,0.00,39
10,0,0.00,40
14,0,0.00,41
15,0,0.00,42
20,0,0.00,43
22,0,0.00,44
25,0,0.00,45
26,0,0.00,46
27,0,0.00,47
30,0,0.00,48
35,0,0.00,49
37,0,0.00,50
39,0,0.00,51
41,0,0.00,52
42,0,0.00,53
43,0,0.00,54
44,0,0.00,55
50,0,0.00,56
51,0,0.00,57
52,0,0.00,58
54,0,0.00,59
55,0,0.00,60
58,0,0.00,61
59,0,0.00,62
60,0,0.00,63
61,0,0.00,64
