Expert_ID,Token_Count,Percentage,Rank
6,13,20.31,1
1,12,18.75,2
61,12,18.75,3
17,11,17.19,4
55,11,17.19,5
50,10,15.62,6
59,10,15.62,7
30,9,14.06,8
40,9,14.06,9
0,8,12.50,10
2,8,12.50,11
10,8,12.50,12
23,8,12.50,13
34,8,12.50,14
36,8,12.50,15
42,8,12.50,16
4,7,10.94,17
9,7,10.94,18
13,7,10.94,19
22,7,10.94,20
27,7,10.94,21
38,7,10.94,22
39,7,10.94,23
43,7,10.94,24
48,7,10.94,25
52,7,10.94,26
3,6,9.38,27
8,6,9.38,28
20,6,9.38,29
25,6,9.38,30
26,6,9.38,31
29,6,9.38,32
31,6,9.38,33
35,6,9.38,34
49,6,9.38,35
54,6,9.38,36
63,6,9.38,37
5,5,7.81,38
24,5,7.81,39
32,5,7.81,40
33,5,7.81,41
41,5,7.81,42
47,5,7.81,43
51,5,7.81,44
57,5,7.81,45
58,5,7.81,46
11,4,6.25,47
12,4,6.25,48
19,4,6.25,49
21,4,6.25,50
28,4,6.25,51
46,4,6.25,52
14,3,4.69,53
15,3,4.69,54
16,3,4.69,55
18,3,4.69,56
37,3,4.69,57
44,3,4.69,58
7,2,3.12,59
53,2,3.12,60
60,2,3.12,61
62,2,3.12,62
45,0,0.00,63
56,0,0.00,64
