Expert_ID,Token_Count,Percentage,Rank
6,7,10.94,1
30,6,9.38,2
1,5,7.81,3
2,5,7.81,4
36,5,7.81,5
50,5,7.81,6
55,5,7.81,7
27,4,6.25,8
38,4,6.25,9
59,4,6.25,10
4,3,4.69,11
9,3,4.69,12
15,3,4.69,13
22,3,4.69,14
25,3,4.69,15
34,3,4.69,16
40,3,4.69,17
42,3,4.69,18
48,3,4.69,19
61,3,4.69,20
5,2,3.12,21
11,2,3.12,22
13,2,3.12,23
17,2,3.12,24
23,2,3.12,25
26,2,3.12,26
31,2,3.12,27
32,2,3.12,28
33,2,3.12,29
35,2,3.12,30
43,2,3.12,31
47,2,3.12,32
49,2,3.12,33
52,2,3.12,34
63,2,3.12,35
3,1,1.56,36
7,1,1.56,37
8,1,1.56,38
10,1,1.56,39
12,1,1.56,40
14,1,1.56,41
16,1,1.56,42
19,1,1.56,43
20,1,1.56,44
24,1,1.56,45
28,1,1.56,46
39,1,1.56,47
41,1,1.56,48
44,1,1.56,49
46,1,1.56,50
54,1,1.56,51
57,1,1.56,52
60,1,1.56,53
0,0,0.00,54
18,0,0.00,55
21,0,0.00,56
29,0,0.00,57
37,0,0.00,58
45,0,0.00,59
51,0,0.00,60
53,0,0.00,61
56,0,0.00,62
58,0,0.00,63
62,0,0.00,64
