Expert_ID,Token_Count,Percentage,Rank
44,6,9.38,1
1,5,7.81,2
3,5,7.81,3
5,5,7.81,4
6,5,7.81,5
12,5,7.81,6
47,5,7.81,7
7,4,6.25,8
40,4,6.25,9
43,4,6.25,10
54,4,6.25,11
13,3,4.69,12
20,3,4.69,13
21,3,4.69,14
30,3,4.69,15
32,3,4.69,16
42,3,4.69,17
52,3,4.69,18
55,3,4.69,19
56,3,4.69,20
8,2,3.12,21
14,2,3.12,22
18,2,3.12,23
24,2,3.12,24
26,2,3.12,25
27,2,3.12,26
29,2,3.12,27
34,2,3.12,28
36,2,3.12,29
41,2,3.12,30
50,2,3.12,31
53,2,3.12,32
60,2,3.12,33
62,2,3.12,34
0,1,1.56,35
2,1,1.56,36
9,1,1.56,37
10,1,1.56,38
15,1,1.56,39
17,1,1.56,40
19,1,1.56,41
23,1,1.56,42
28,1,1.56,43
31,1,1.56,44
33,1,1.56,45
35,1,1.56,46
37,1,1.56,47
38,1,1.56,48
39,1,1.56,49
45,1,1.56,50
46,1,1.56,51
48,1,1.56,52
58,1,1.56,53
59,1,1.56,54
63,1,1.56,55
4,0,0.00,56
11,0,0.00,57
16,0,0.00,58
22,0,0.00,59
25,0,0.00,60
49,0,0.00,61
51,0,0.00,62
57,0,0.00,63
61,0,0.00,64
