Expert_ID,Token_Count,Percentage,Rank
22,13,20.31,1
40,13,20.31,2
42,13,20.31,3
27,12,18.75,4
43,12,18.75,5
45,10,15.62,6
56,10,15.62,7
7,9,14.06,8
33,9,14.06,9
60,9,14.06,10
24,8,12.50,11
25,8,12.50,12
38,8,12.50,13
44,8,12.50,14
46,8,12.50,15
59,8,12.50,16
2,7,10.94,17
4,7,10.94,18
5,7,10.94,19
10,7,10.94,20
53,7,10.94,21
57,7,10.94,22
3,6,9.38,23
12,6,9.38,24
14,6,9.38,25
28,6,9.38,26
31,6,9.38,27
36,6,9.38,28
41,6,9.38,29
50,6,9.38,30
51,6,9.38,31
52,6,9.38,32
54,6,9.38,33
63,6,9.38,34
8,5,7.81,35
9,5,7.81,36
13,5,7.81,37
15,5,7.81,38
20,5,7.81,39
30,5,7.81,40
35,5,7.81,41
37,5,7.81,42
47,5,7.81,43
58,5,7.81,44
0,4,6.25,45
6,4,6.25,46
11,4,6.25,47
18,4,6.25,48
19,4,6.25,49
21,4,6.25,50
26,4,6.25,51
32,4,6.25,52
34,4,6.25,53
16,3,4.69,54
39,3,4.69,55
48,3,4.69,56
49,3,4.69,57
55,3,4.69,58
61,3,4.69,59
23,2,3.12,60
29,2,3.12,61
62,2,3.12,62
1,1,1.56,63
17,1,1.56,64
