Expert_ID,Token_Count,Percentage,Rank
0,12,18.75,1
54,12,18.75,2
19,11,17.19,3
14,10,15.62,4
55,10,15.62,5
57,10,15.62,6
34,9,14.06,7
35,9,14.06,8
42,9,14.06,9
49,9,14.06,10
17,8,12.50,11
18,8,12.50,12
23,8,12.50,13
52,8,12.50,14
56,8,12.50,15
2,7,10.94,16
3,7,10.94,17
5,7,10.94,18
12,7,10.94,19
13,7,10.94,20
16,7,10.94,21
39,7,10.94,22
43,7,10.94,23
50,7,10.94,24
58,7,10.94,25
60,7,10.94,26
4,6,9.38,27
8,6,9.38,28
20,6,9.38,29
22,6,9.38,30
36,6,9.38,31
46,6,9.38,32
48,6,9.38,33
1,5,7.81,34
7,5,7.81,35
21,5,7.81,36
24,5,7.81,37
28,5,7.81,38
29,5,7.81,39
30,5,7.81,40
37,5,7.81,41
45,5,7.81,42
47,5,7.81,43
59,5,7.81,44
6,4,6.25,45
9,4,6.25,46
26,4,6.25,47
27,4,6.25,48
32,4,6.25,49
33,4,6.25,50
38,4,6.25,51
41,4,6.25,52
51,4,6.25,53
62,4,6.25,54
63,4,6.25,55
10,3,4.69,56
25,3,4.69,57
31,3,4.69,58
40,3,4.69,59
44,3,4.69,60
53,3,4.69,61
61,3,4.69,62
11,2,3.12,63
15,2,3.12,64
