Expert_ID,Token_Count,Percentage,Rank
0,7,10.94,1
17,5,7.81,2
27,5,7.81,3
36,5,7.81,4
44,5,7.81,5
7,4,6.25,6
11,4,6.25,7
15,4,6.25,8
19,4,6.25,9
20,4,6.25,10
32,4,6.25,11
56,4,6.25,12
60,4,6.25,13
63,4,6.25,14
12,3,4.69,15
22,3,4.69,16
35,3,4.69,17
41,3,4.69,18
46,3,4.69,19
50,3,4.69,20
57,3,4.69,21
59,3,4.69,22
2,2,3.12,23
5,2,3.12,24
9,2,3.12,25
14,2,3.12,26
23,2,3.12,27
24,2,3.12,28
30,2,3.12,29
38,2,3.12,30
40,2,3.12,31
42,2,3.12,32
45,2,3.12,33
52,2,3.12,34
53,2,3.12,35
1,1,1.56,36
4,1,1.56,37
6,1,1.56,38
10,1,1.56,39
18,1,1.56,40
21,1,1.56,41
25,1,1.56,42
34,1,1.56,43
37,1,1.56,44
39,1,1.56,45
43,1,1.56,46
47,1,1.56,47
48,1,1.56,48
54,1,1.56,49
62,1,1.56,50
3,0,0.00,51
8,0,0.00,52
13,0,0.00,53
16,0,0.00,54
26,0,0.00,55
28,0,0.00,56
29,0,0.00,57
31,0,0.00,58
33,0,0.00,59
49,0,0.00,60
51,0,0.00,61
55,0,0.00,62
58,0,0.00,63
61,0,0.00,64
