Expert_ID,Token_Count,Percentage,Rank
14,5,7.81,1
19,4,6.25,2
55,4,6.25,3
62,3,4.69,4
0,2,3.12,5
2,2,3.12,6
12,2,3.12,7
20,2,3.12,8
21,2,3.12,9
29,2,3.12,10
31,2,3.12,11
39,2,3.12,12
47,2,3.12,13
49,2,3.12,14
52,2,3.12,15
54,2,3.12,16
58,2,3.12,17
5,1,1.56,18
6,1,1.56,19
9,1,1.56,20
15,1,1.56,21
17,1,1.56,22
18,1,1.56,23
22,1,1.56,24
24,1,1.56,25
27,1,1.56,26
28,1,1.56,27
33,1,1.56,28
34,1,1.56,29
40,1,1.56,30
42,1,1.56,31
43,1,1.56,32
44,1,1.56,33
46,1,1.56,34
51,1,1.56,35
57,1,1.56,36
59,1,1.56,37
61,1,1.56,38
63,1,1.56,39
1,0,0.00,40
3,0,0.00,41
4,0,0.00,42
7,0,0.00,43
8,0,0.00,44
10,0,0.00,45
11,0,0.00,46
13,0,0.00,47
16,0,0.00,48
23,0,0.00,49
25,0,0.00,50
26,0,0.00,51
30,0,0.00,52
32,0,0.00,53
35,0,0.00,54
36,0,0.00,55
37,0,0.00,56
38,0,0.00,57
41,0,0.00,58
45,0,0.00,59
48,0,0.00,60
50,0,0.00,61
53,0,0.00,62
56,0,0.00,63
60,0,0.00,64
