Expert_ID,Token_Count,Percentage,Rank
6,4,6.25,1
5,3,4.69,2
40,3,4.69,3
44,3,4.69,4
56,3,4.69,5
12,2,3.12,6
20,2,3.12,7
21,2,3.12,8
27,2,3.12,9
30,2,3.12,10
36,2,3.12,11
41,2,3.12,12
42,2,3.12,13
47,2,3.12,14
52,2,3.12,15
54,2,3.12,16
55,2,3.12,17
62,2,3.12,18
1,1,1.56,19
2,1,1.56,20
3,1,1.56,21
7,1,1.56,22
13,1,1.56,23
15,1,1.56,24
18,1,1.56,25
19,1,1.56,26
23,1,1.56,27
24,1,1.56,28
28,1,1.56,29
29,1,1.56,30
31,1,1.56,31
32,1,1.56,32
35,1,1.56,33
37,1,1.56,34
43,1,1.56,35
45,1,1.56,36
48,1,1.56,37
50,1,1.56,38
60,1,1.56,39
63,1,1.56,40
0,0,0.00,41
4,0,0.00,42
8,0,0.00,43
9,0,0.00,44
10,0,0.00,45
11,0,0.00,46
14,0,0.00,47
16,0,0.00,48
17,0,0.00,49
22,0,0.00,50
25,0,0.00,51
26,0,0.00,52
33,0,0.00,53
34,0,0.00,54
38,0,0.00,55
39,0,0.00,56
46,0,0.00,57
49,0,0.00,58
51,0,0.00,59
53,0,0.00,60
57,0,0.00,61
58,0,0.00,62
59,0,0.00,63
61,0,0.00,64
