Expert_ID,Token_Count,Percentage,Rank
6,12,18.75,1
37,12,18.75,2
54,11,17.19,3
2,10,15.62,4
61,10,15.62,5
43,9,14.06,6
48,9,14.06,7
10,8,12.50,8
17,8,12.50,9
20,8,12.50,10
29,8,12.50,11
34,8,12.50,12
58,8,12.50,13
60,8,12.50,14
12,7,10.94,15
21,7,10.94,16
22,7,10.94,17
25,7,10.94,18
42,7,10.94,19
44,7,10.94,20
47,7,10.94,21
50,7,10.94,22
5,6,9.38,23
8,6,9.38,24
9,6,9.38,25
11,6,9.38,26
13,6,9.38,27
16,6,9.38,28
18,6,9.38,29
26,6,9.38,30
30,6,9.38,31
31,6,9.38,32
33,6,9.38,33
39,6,9.38,34
41,6,9.38,35
63,6,9.38,36
0,5,7.81,37
1,5,7.81,38
7,5,7.81,39
15,5,7.81,40
19,5,7.81,41
23,5,7.81,42
28,5,7.81,43
32,5,7.81,44
35,5,7.81,45
36,5,7.81,46
46,5,7.81,47
49,5,7.81,48
53,5,7.81,49
62,5,7.81,50
4,4,6.25,51
27,4,6.25,52
38,4,6.25,53
45,4,6.25,54
52,4,6.25,55
57,4,6.25,56
59,4,6.25,57
3,3,4.69,58
40,3,4.69,59
51,3,4.69,60
55,3,4.69,61
14,2,3.12,62
24,2,3.12,63
56,1,1.56,64
