Expert_ID,Token_Count,Percentage,Rank
46,13,20.31,1
51,13,20.31,2
2,10,15.62,3
63,10,15.62,4
4,9,14.06,5
12,9,14.06,6
26,9,14.06,7
34,9,14.06,8
37,9,14.06,9
53,9,14.06,10
7,8,12.50,11
9,8,12.50,12
23,8,12.50,13
43,8,12.50,14
3,7,10.94,15
10,7,10.94,16
13,7,10.94,17
14,7,10.94,18
15,7,10.94,19
17,7,10.94,20
18,7,10.94,21
20,7,10.94,22
21,7,10.94,23
30,7,10.94,24
48,7,10.94,25
54,7,10.94,26
61,7,10.94,27
22,6,9.38,28
25,6,9.38,29
27,6,9.38,30
36,6,9.38,31
45,6,9.38,32
52,6,9.38,33
56,6,9.38,34
57,6,9.38,35
0,5,7.81,36
1,5,7.81,37
8,5,7.81,38
19,5,7.81,39
29,5,7.81,40
35,5,7.81,41
38,5,7.81,42
39,5,7.81,43
40,5,7.81,44
44,5,7.81,45
49,5,7.81,46
50,5,7.81,47
55,5,7.81,48
58,5,7.81,49
62,5,7.81,50
5,4,6.25,51
6,4,6.25,52
28,4,6.25,53
47,4,6.25,54
59,4,6.25,55
60,4,6.25,56
16,3,4.69,57
42,3,4.69,58
24,2,3.12,59
31,2,3.12,60
11,1,1.56,61
32,1,1.56,62
33,1,1.56,63
41,1,1.56,64
