Expert_ID,Token_Count,Percentage,Rank
55,9,14.06,1
41,6,9.38,2
60,5,7.81,3
12,4,6.25,4
14,4,6.25,5
27,4,6.25,6
31,4,6.25,7
42,4,6.25,8
50,4,6.25,9
53,4,6.25,10
2,3,4.69,11
9,3,4.69,12
11,3,4.69,13
23,3,4.69,14
28,3,4.69,15
34,3,4.69,16
35,3,4.69,17
38,3,4.69,18
39,3,4.69,19
44,3,4.69,20
46,3,4.69,21
54,3,4.69,22
56,3,4.69,23
0,2,3.12,24
4,2,3.12,25
5,2,3.12,26
7,2,3.12,27
10,2,3.12,28
17,2,3.12,29
18,2,3.12,30
19,2,3.12,31
20,2,3.12,32
21,2,3.12,33
25,2,3.12,34
33,2,3.12,35
37,2,3.12,36
1,1,1.56,37
16,1,1.56,38
24,1,1.56,39
26,1,1.56,40
30,1,1.56,41
32,1,1.56,42
40,1,1.56,43
43,1,1.56,44
47,1,1.56,45
49,1,1.56,46
57,1,1.56,47
58,1,1.56,48
61,1,1.56,49
62,1,1.56,50
63,1,1.56,51
3,0,0.00,52
6,0,0.00,53
8,0,0.00,54
13,0,0.00,55
15,0,0.00,56
22,0,0.00,57
29,0,0.00,58
36,0,0.00,59
45,0,0.00,60
48,0,0.00,61
51,0,0.00,62
52,0,0.00,63
59,0,0.00,64
