Expert_ID,Token_Count,Percentage,Rank
55,7,10.94,1
41,5,7.81,2
60,4,6.25,3
14,3,4.69,4
56,3,4.69,5
4,2,3.12,6
20,2,3.12,7
21,2,3.12,8
27,2,3.12,9
31,2,3.12,10
34,2,3.12,11
35,2,3.12,12
44,2,3.12,13
46,2,3.12,14
0,1,1.56,15
1,1,1.56,16
2,1,1.56,17
5,1,1.56,18
9,1,1.56,19
10,1,1.56,20
12,1,1.56,21
16,1,1.56,22
17,1,1.56,23
19,1,1.56,24
23,1,1.56,25
25,1,1.56,26
28,1,1.56,27
30,1,1.56,28
32,1,1.56,29
38,1,1.56,30
40,1,1.56,31
42,1,1.56,32
50,1,1.56,33
53,1,1.56,34
54,1,1.56,35
57,1,1.56,36
58,1,1.56,37
62,1,1.56,38
3,0,0.00,39
6,0,0.00,40
7,0,0.00,41
8,0,0.00,42
11,0,0.00,43
13,0,0.00,44
15,0,0.00,45
18,0,0.00,46
22,0,0.00,47
24,0,0.00,48
26,0,0.00,49
29,0,0.00,50
33,0,0.00,51
36,0,0.00,52
37,0,0.00,53
39,0,0.00,54
43,0,0.00,55
45,0,0.00,56
47,0,0.00,57
48,0,0.00,58
49,0,0.00,59
51,0,0.00,60
52,0,0.00,61
59,0,0.00,62
61,0,0.00,63
63,0,0.00,64
