Expert_ID,Token_Count,Percentage,Rank
13,12,18.75,1
43,11,17.19,2
10,10,15.62,3
45,10,15.62,4
6,9,14.06,5
22,9,14.06,6
30,9,14.06,7
39,9,14.06,8
60,9,14.06,9
1,8,12.50,10
8,8,12.50,11
17,8,12.50,12
21,8,12.50,13
24,8,12.50,14
33,8,12.50,15
52,8,12.50,16
57,8,12.50,17
3,7,10.94,18
4,7,10.94,19
11,7,10.94,20
12,7,10.94,21
14,7,10.94,22
19,7,10.94,23
23,7,10.94,24
42,7,10.94,25
46,7,10.94,26
50,7,10.94,27
51,7,10.94,28
53,7,10.94,29
62,7,10.94,30
2,6,9.38,31
7,6,9.38,32
16,6,9.38,33
26,6,9.38,34
32,6,9.38,35
40,6,9.38,36
48,6,9.38,37
63,6,9.38,38
15,5,7.81,39
18,5,7.81,40
31,5,7.81,41
34,5,7.81,42
35,5,7.81,43
36,5,7.81,44
38,5,7.81,45
47,5,7.81,46
61,5,7.81,47
0,4,6.25,48
41,4,6.25,49
49,4,6.25,50
54,4,6.25,51
55,4,6.25,52
56,4,6.25,53
59,4,6.25,54
27,3,4.69,55
37,3,4.69,56
44,3,4.69,57
58,3,4.69,58
5,2,3.12,59
20,2,3.12,60
25,2,3.12,61
29,2,3.12,62
9,0,0.00,63
28,0,0.00,64
