Expert_ID,Token_Count,Percentage,Rank
20,4,6.25,1
12,3,4.69,2
26,3,4.69,3
36,3,4.69,4
38,3,4.69,5
39,3,4.69,6
0,2,3.12,7
1,2,3.12,8
5,2,3.12,9
7,2,3.12,10
9,2,3.12,11
11,2,3.12,12
13,2,3.12,13
28,2,3.12,14
33,2,3.12,15
34,2,3.12,16
40,2,3.12,17
62,2,3.12,18
4,1,1.56,19
8,1,1.56,20
15,1,1.56,21
18,1,1.56,22
19,1,1.56,23
21,1,1.56,24
22,1,1.56,25
23,1,1.56,26
29,1,1.56,27
30,1,1.56,28
31,1,1.56,29
37,1,1.56,30
42,1,1.56,31
46,1,1.56,32
50,1,1.56,33
52,1,1.56,34
54,1,1.56,35
56,1,1.56,36
59,1,1.56,37
61,1,1.56,38
63,1,1.56,39
2,0,0.00,40
3,0,0.00,41
6,0,0.00,42
10,0,0.00,43
14,0,0.00,44
16,0,0.00,45
17,0,0.00,46
24,0,0.00,47
25,0,0.00,48
27,0,0.00,49
32,0,0.00,50
35,0,0.00,51
41,0,0.00,52
43,0,0.00,53
44,0,0.00,54
45,0,0.00,55
47,0,0.00,56
48,0,0.00,57
49,0,0.00,58
51,0,0.00,59
53,0,0.00,60
55,0,0.00,61
57,0,0.00,62
58,0,0.00,63
60,0,0.00,64
