Expert_ID,Token_Count,Percentage,Rank
60,118,5.76,1
58,62,3.03,2
4,61,2.98,3
57,61,2.98,4
21,59,2.88,5
55,56,2.73,6
17,54,2.64,7
41,51,2.49,8
46,47,2.29,9
9,46,2.25,10
16,44,2.15,11
19,42,2.05,12
11,41,2.00,13
61,41,2.00,14
26,40,1.95,15
37,40,1.95,16
53,40,1.95,17
54,40,1.95,18
31,39,1.90,19
32,39,1.90,20
51,38,1.86,21
2,36,1.76,22
12,34,1.66,23
5,33,1.61,24
39,33,1.61,25
23,32,1.56,26
38,31,1.51,27
7,30,1.46,28
40,29,1.42,29
42,29,1.42,30
56,29,1.42,31
33,28,1.37,32
14,27,1.32,33
43,26,1.27,34
59,26,1.27,35
22,25,1.22,36
1,24,1.17,37
25,24,1.17,38
34,24,1.17,39
35,23,1.12,40
63,23,1.12,41
27,22,1.07,42
44,22,1.07,43
45,22,1.07,44
47,22,1.07,45
6,21,1.03,46
15,21,1.03,47
20,21,1.03,48
50,21,1.03,49
3,20,0.98,50
28,20,0.98,51
62,20,0.98,52
8,19,0.93,53
18,19,0.93,54
29,19,0.93,55
30,19,0.93,56
48,18,0.88,57
10,17,0.83,58
0,16,0.78,59
13,16,0.78,60
24,16,0.78,61
36,14,0.68,62
52,11,0.54,63
49,7,0.34,64
