Expert_ID,Token_Count,Percentage,Rank
2,4,6.25,1
48,4,6.25,2
33,3,4.69,3
5,2,3.12,4
6,2,3.12,5
7,2,3.12,6
14,2,3.12,7
15,2,3.12,8
19,2,3.12,9
27,2,3.12,10
28,2,3.12,11
40,2,3.12,12
49,2,3.12,13
52,2,3.12,14
54,2,3.12,15
59,2,3.12,16
61,2,3.12,17
62,2,3.12,18
63,2,3.12,19
8,1,1.56,20
9,1,1.56,21
11,1,1.56,22
13,1,1.56,23
18,1,1.56,24
20,1,1.56,25
26,1,1.56,26
30,1,1.56,27
31,1,1.56,28
32,1,1.56,29
35,1,1.56,30
39,1,1.56,31
41,1,1.56,32
42,1,1.56,33
43,1,1.56,34
44,1,1.56,35
45,1,1.56,36
46,1,1.56,37
47,1,1.56,38
51,1,1.56,39
55,1,1.56,40
0,0,0.00,41
1,0,0.00,42
3,0,0.00,43
4,0,0.00,44
10,0,0.00,45
12,0,0.00,46
16,0,0.00,47
17,0,0.00,48
21,0,0.00,49
22,0,0.00,50
23,0,0.00,51
24,0,0.00,52
25,0,0.00,53
29,0,0.00,54
34,0,0.00,55
36,0,0.00,56
37,0,0.00,57
38,0,0.00,58
50,0,0.00,59
53,0,0.00,60
56,0,0.00,61
57,0,0.00,62
58,0,0.00,63
60,0,0.00,64
