Expert_ID,Token_Count,Percentage,Rank
58,15,23.44,1
34,12,18.75,2
54,11,17.19,3
0,10,15.62,4
23,10,15.62,5
44,10,15.62,6
50,10,15.62,7
28,9,14.06,8
37,9,14.06,9
8,8,12.50,10
12,8,12.50,11
20,8,12.50,12
24,8,12.50,13
32,8,12.50,14
38,8,12.50,15
49,8,12.50,16
51,8,12.50,17
59,8,12.50,18
60,8,12.50,19
4,7,10.94,20
9,7,10.94,21
15,7,10.94,22
29,7,10.94,23
30,7,10.94,24
33,7,10.94,25
36,7,10.94,26
39,7,10.94,27
40,7,10.94,28
53,7,10.94,29
2,6,9.38,30
18,6,9.38,31
19,6,9.38,32
25,6,9.38,33
26,6,9.38,34
11,5,7.81,35
14,5,7.81,36
16,5,7.81,37
17,5,7.81,38
42,5,7.81,39
45,5,7.81,40
47,5,7.81,41
62,5,7.81,42
63,5,7.81,43
13,4,6.25,44
21,4,6.25,45
27,4,6.25,46
35,4,6.25,47
41,4,6.25,48
48,4,6.25,49
55,4,6.25,50
56,4,6.25,51
5,3,4.69,52
7,3,4.69,53
10,3,4.69,54
31,3,4.69,55
46,3,4.69,56
52,3,4.69,57
61,3,4.69,58
3,2,3.12,59
6,2,3.12,60
22,2,3.12,61
43,2,3.12,62
1,1,1.56,63
57,1,1.56,64
