Expert_ID,Token_Count,Percentage,Rank
20,6,9.38,1
39,6,9.38,2
7,5,7.81,3
26,5,7.81,4
28,5,7.81,5
38,5,7.81,6
12,4,6.25,7
23,4,6.25,8
34,4,6.25,9
36,4,6.25,10
62,4,6.25,11
0,3,4.69,12
5,3,4.69,13
8,3,4.69,14
19,3,4.69,15
29,3,4.69,16
31,3,4.69,17
33,3,4.69,18
40,3,4.69,19
60,3,4.69,20
1,2,3.12,21
2,2,3.12,22
4,2,3.12,23
6,2,3.12,24
9,2,3.12,25
11,2,3.12,26
13,2,3.12,27
15,2,3.12,28
16,2,3.12,29
21,2,3.12,30
22,2,3.12,31
42,2,3.12,32
50,2,3.12,33
56,2,3.12,34
59,2,3.12,35
63,2,3.12,36
3,1,1.56,37
10,1,1.56,38
17,1,1.56,39
18,1,1.56,40
30,1,1.56,41
32,1,1.56,42
35,1,1.56,43
37,1,1.56,44
43,1,1.56,45
44,1,1.56,46
45,1,1.56,47
46,1,1.56,48
48,1,1.56,49
52,1,1.56,50
54,1,1.56,51
58,1,1.56,52
61,1,1.56,53
14,0,0.00,54
24,0,0.00,55
25,0,0.00,56
27,0,0.00,57
41,0,0.00,58
47,0,0.00,59
49,0,0.00,60
51,0,0.00,61
53,0,0.00,62
55,0,0.00,63
57,0,0.00,64
