Expert_ID,Token_Count,Percentage,Rank
38,14,21.88,1
12,13,20.31,2
31,12,18.75,3
50,12,18.75,4
55,12,18.75,5
57,10,15.62,6
0,9,14.06,7
9,9,14.06,8
28,9,14.06,9
39,9,14.06,10
41,9,14.06,11
44,8,12.50,12
48,8,12.50,13
49,8,12.50,14
7,7,10.94,15
11,7,10.94,16
16,7,10.94,17
19,7,10.94,18
23,7,10.94,19
34,7,10.94,20
35,7,10.94,21
43,7,10.94,22
53,7,10.94,23
54,7,10.94,24
56,7,10.94,25
5,6,9.38,26
20,6,9.38,27
25,6,9.38,28
33,6,9.38,29
36,6,9.38,30
42,6,9.38,31
45,6,9.38,32
60,6,9.38,33
63,6,9.38,34
4,5,7.81,35
6,5,7.81,36
14,5,7.81,37
15,5,7.81,38
17,5,7.81,39
18,5,7.81,40
30,5,7.81,41
37,5,7.81,42
52,5,7.81,43
1,4,6.25,44
10,4,6.25,45
21,4,6.25,46
22,4,6.25,47
24,4,6.25,48
27,4,6.25,49
40,4,6.25,50
46,4,6.25,51
51,4,6.25,52
58,4,6.25,53
59,4,6.25,54
2,3,4.69,55
8,3,4.69,56
13,3,4.69,57
61,3,4.69,58
3,2,3.12,59
26,2,3.12,60
32,2,3.12,61
47,2,3.12,62
29,1,1.56,63
62,1,1.56,64
