Expert_ID,Token_Count,Percentage,Rank
19,13,20.31,1
9,11,17.19,2
55,11,17.19,3
0,10,15.62,4
14,10,15.62,5
16,10,15.62,6
31,10,15.62,7
62,10,15.62,8
6,9,14.06,9
21,9,14.06,10
40,9,14.06,11
1,8,12.50,12
39,8,12.50,13
59,8,12.50,14
4,7,10.94,15
5,7,10.94,16
12,7,10.94,17
15,7,10.94,18
20,7,10.94,19
24,7,10.94,20
26,7,10.94,21
34,7,10.94,22
41,7,10.94,23
42,7,10.94,24
48,7,10.94,25
57,7,10.94,26
10,6,9.38,27
13,6,9.38,28
22,6,9.38,29
27,6,9.38,30
29,6,9.38,31
32,6,9.38,32
37,6,9.38,33
43,6,9.38,34
46,6,9.38,35
52,6,9.38,36
58,6,9.38,37
2,5,7.81,38
18,5,7.81,39
35,5,7.81,40
36,5,7.81,41
47,5,7.81,42
49,5,7.81,43
54,5,7.81,44
60,5,7.81,45
61,5,7.81,46
63,5,7.81,47
7,4,6.25,48
8,4,6.25,49
17,4,6.25,50
33,4,6.25,51
44,4,6.25,52
50,4,6.25,53
51,4,6.25,54
3,3,4.69,55
28,3,4.69,56
45,3,4.69,57
53,3,4.69,58
11,2,3.12,59
23,2,3.12,60
38,2,3.12,61
30,1,1.56,62
56,1,1.56,63
25,0,0.00,64
