Expert_ID,Token_Count,Percentage,Rank
1,11,17.19,1
11,11,17.19,2
14,11,17.19,3
45,11,17.19,4
4,10,15.62,5
19,10,15.62,6
51,10,15.62,7
0,9,14.06,8
17,9,14.06,9
31,9,14.06,10
48,9,14.06,11
60,9,14.06,12
3,8,12.50,13
21,8,12.50,14
24,8,12.50,15
29,8,12.50,16
33,8,12.50,17
34,8,12.50,18
13,7,10.94,19
35,7,10.94,20
46,7,10.94,21
49,7,10.94,22
50,7,10.94,23
53,7,10.94,24
54,7,10.94,25
63,7,10.94,26
7,6,9.38,27
8,6,9.38,28
16,6,9.38,29
18,6,9.38,30
28,6,9.38,31
37,6,9.38,32
40,6,9.38,33
44,6,9.38,34
52,6,9.38,35
57,6,9.38,36
58,6,9.38,37
10,5,7.81,38
20,5,7.81,39
27,5,7.81,40
36,5,7.81,41
38,5,7.81,42
41,5,7.81,43
47,5,7.81,44
62,5,7.81,45
5,4,6.25,46
9,4,6.25,47
12,4,6.25,48
15,4,6.25,49
25,4,6.25,50
55,4,6.25,51
23,3,4.69,52
30,3,4.69,53
32,3,4.69,54
39,3,4.69,55
42,3,4.69,56
43,3,4.69,57
59,3,4.69,58
6,2,3.12,59
22,2,3.12,60
26,2,3.12,61
56,2,3.12,62
2,1,1.56,63
61,1,1.56,64
