Expert_ID,Token_Count,Percentage,Rank
36,14,21.88,1
17,12,18.75,2
19,12,18.75,3
0,11,17.19,4
56,11,17.19,5
7,10,15.62,6
11,9,14.06,7
20,9,14.06,8
23,9,14.06,9
41,9,14.06,10
50,9,14.06,11
57,9,14.06,12
5,8,12.50,13
15,8,12.50,14
43,8,12.50,15
58,8,12.50,16
8,7,10.94,17
12,7,10.94,18
21,7,10.94,19
24,7,10.94,20
27,7,10.94,21
30,7,10.94,22
44,7,10.94,23
45,7,10.94,24
51,7,10.94,25
63,7,10.94,26
4,6,9.38,27
22,6,9.38,28
32,6,9.38,29
35,6,9.38,30
40,6,9.38,31
46,6,9.38,32
48,6,9.38,33
60,6,9.38,34
1,5,7.81,35
2,5,7.81,36
14,5,7.81,37
26,5,7.81,38
29,5,7.81,39
31,5,7.81,40
42,5,7.81,41
52,5,7.81,42
54,5,7.81,43
59,5,7.81,44
61,5,7.81,45
62,5,7.81,46
9,4,6.25,47
10,4,6.25,48
13,4,6.25,49
18,4,6.25,50
28,4,6.25,51
37,4,6.25,52
47,4,6.25,53
53,4,6.25,54
6,3,4.69,55
49,3,4.69,56
16,2,3.12,57
25,2,3.12,58
38,2,3.12,59
39,2,3.12,60
55,2,3.12,61
33,1,1.56,62
34,1,1.56,63
3,0,0.00,64
