Expert_ID,Token_Count,Percentage,Rank
55,15,23.44,1
1,13,20.31,2
14,11,17.19,3
19,11,17.19,4
26,11,17.19,5
45,11,17.19,6
53,11,17.19,7
59,11,17.19,8
31,10,15.62,9
43,10,15.62,10
48,10,15.62,11
3,9,14.06,12
22,9,14.06,13
30,9,14.06,14
34,9,14.06,15
40,9,14.06,16
47,8,12.50,17
11,7,10.94,18
17,7,10.94,19
20,7,10.94,20
33,7,10.94,21
38,7,10.94,22
52,7,10.94,23
56,7,10.94,24
57,7,10.94,25
61,7,10.94,26
5,6,9.38,27
6,6,9.38,28
13,6,9.38,29
15,6,9.38,30
16,6,9.38,31
25,6,9.38,32
35,6,9.38,33
63,6,9.38,34
8,5,7.81,35
24,5,7.81,36
27,5,7.81,37
49,5,7.81,38
50,5,7.81,39
60,5,7.81,40
4,4,6.25,41
23,4,6.25,42
46,4,6.25,43
54,4,6.25,44
0,3,4.69,45
9,3,4.69,46
10,3,4.69,47
12,3,4.69,48
21,3,4.69,49
29,3,4.69,50
32,3,4.69,51
41,3,4.69,52
51,3,4.69,53
58,3,4.69,54
62,3,4.69,55
2,2,3.12,56
7,2,3.12,57
18,2,3.12,58
36,2,3.12,59
37,2,3.12,60
39,2,3.12,61
42,2,3.12,62
44,2,3.12,63
28,1,1.56,64
