Expert_ID,Token_Count,Percentage,Rank
43,5,7.81,1
15,4,6.25,2
24,3,4.69,3
37,3,4.69,4
55,3,4.69,5
0,2,3.12,6
1,2,3.12,7
5,2,3.12,8
8,2,3.12,9
9,2,3.12,10
11,2,3.12,11
18,2,3.12,12
26,2,3.12,13
28,2,3.12,14
32,2,3.12,15
33,2,3.12,16
38,2,3.12,17
46,2,3.12,18
48,2,3.12,19
51,2,3.12,20
60,2,3.12,21
7,1,1.56,22
17,1,1.56,23
20,1,1.56,24
22,1,1.56,25
23,1,1.56,26
27,1,1.56,27
29,1,1.56,28
30,1,1.56,29
34,1,1.56,30
35,1,1.56,31
41,1,1.56,32
49,1,1.56,33
53,1,1.56,34
62,1,1.56,35
2,0,0.00,36
3,0,0.00,37
4,0,0.00,38
6,0,0.00,39
10,0,0.00,40
12,0,0.00,41
13,0,0.00,42
14,0,0.00,43
16,0,0.00,44
19,0,0.00,45
21,0,0.00,46
25,0,0.00,47
31,0,0.00,48
36,0,0.00,49
39,0,0.00,50
40,0,0.00,51
42,0,0.00,52
44,0,0.00,53
45,0,0.00,54
47,0,0.00,55
50,0,0.00,56
52,0,0.00,57
54,0,0.00,58
56,0,0.00,59
57,0,0.00,60
58,0,0.00,61
59,0,0.00,62
61,0,0.00,63
63,0,0.00,64
