Expert_ID,Token_Count,Percentage,Rank
2,5,7.81,1
54,5,7.81,2
4,4,6.25,3
9,4,6.25,4
20,4,6.25,5
22,4,6.25,6
43,4,6.25,7
45,4,6.25,8
53,4,6.25,9
10,3,4.69,10
17,3,4.69,11
21,3,4.69,12
23,3,4.69,13
25,3,4.69,14
30,3,4.69,15
34,3,4.69,16
46,3,4.69,17
51,3,4.69,18
56,3,4.69,19
61,3,4.69,20
62,3,4.69,21
0,2,3.12,22
1,2,3.12,23
3,2,3.12,24
7,2,3.12,25
12,2,3.12,26
14,2,3.12,27
15,2,3.12,28
26,2,3.12,29
27,2,3.12,30
29,2,3.12,31
36,2,3.12,32
37,2,3.12,33
38,2,3.12,34
39,2,3.12,35
44,2,3.12,36
47,2,3.12,37
49,2,3.12,38
58,2,3.12,39
5,1,1.56,40
6,1,1.56,41
8,1,1.56,42
13,1,1.56,43
16,1,1.56,44
18,1,1.56,45
19,1,1.56,46
31,1,1.56,47
35,1,1.56,48
40,1,1.56,49
42,1,1.56,50
48,1,1.56,51
50,1,1.56,52
52,1,1.56,53
57,1,1.56,54
59,1,1.56,55
60,1,1.56,56
63,1,1.56,57
11,0,0.00,58
24,0,0.00,59
28,0,0.00,60
32,0,0.00,61
33,0,0.00,62
41,0,0.00,63
55,0,0.00,64
