Expert_ID,Token_Count,Percentage,Rank
29,9,14.06,1
36,8,12.50,2
62,7,10.94,3
5,6,9.38,4
33,5,7.81,5
50,5,7.81,6
9,4,6.25,7
22,4,6.25,8
55,4,6.25,9
58,4,6.25,10
59,4,6.25,11
1,3,4.69,12
2,3,4.69,13
10,3,4.69,14
21,3,4.69,15
60,3,4.69,16
7,2,3.12,17
11,2,3.12,18
17,2,3.12,19
27,2,3.12,20
31,2,3.12,21
37,2,3.12,22
39,2,3.12,23
41,2,3.12,24
42,2,3.12,25
45,2,3.12,26
47,2,3.12,27
56,2,3.12,28
57,2,3.12,29
61,2,3.12,30
63,2,3.12,31
4,1,1.56,32
6,1,1.56,33
14,1,1.56,34
16,1,1.56,35
18,1,1.56,36
19,1,1.56,37
23,1,1.56,38
24,1,1.56,39
25,1,1.56,40
26,1,1.56,41
28,1,1.56,42
30,1,1.56,43
32,1,1.56,44
34,1,1.56,45
38,1,1.56,46
40,1,1.56,47
43,1,1.56,48
44,1,1.56,49
46,1,1.56,50
48,1,1.56,51
49,1,1.56,52
52,1,1.56,53
53,1,1.56,54
0,0,0.00,55
3,0,0.00,56
8,0,0.00,57
12,0,0.00,58
13,0,0.00,59
15,0,0.00,60
20,0,0.00,61
35,0,0.00,62
51,0,0.00,63
54,0,0.00,64
