Expert_ID,Token_Count,Percentage,Rank
29,14,21.88,1
39,14,21.88,2
12,12,18.75,3
21,12,18.75,4
32,11,17.19,5
36,11,17.19,6
42,10,15.62,7
48,10,15.62,8
54,10,15.62,9
4,9,14.06,10
5,9,14.06,11
2,8,12.50,12
28,8,12.50,13
34,8,12.50,14
49,8,12.50,15
0,7,10.94,16
1,7,10.94,17
8,7,10.94,18
10,7,10.94,19
11,7,10.94,20
35,7,10.94,21
38,7,10.94,22
40,7,10.94,23
45,7,10.94,24
51,7,10.94,25
13,6,9.38,26
17,6,9.38,27
31,6,9.38,28
56,6,9.38,29
60,6,9.38,30
3,5,7.81,31
6,5,7.81,32
14,5,7.81,33
16,5,7.81,34
22,5,7.81,35
23,5,7.81,36
25,5,7.81,37
43,5,7.81,38
44,5,7.81,39
47,5,7.81,40
50,5,7.81,41
52,5,7.81,42
53,5,7.81,43
62,5,7.81,44
63,5,7.81,45
15,4,6.25,46
19,4,6.25,47
20,4,6.25,48
24,4,6.25,49
26,4,6.25,50
30,4,6.25,51
33,4,6.25,52
61,4,6.25,53
7,3,4.69,54
27,3,4.69,55
37,3,4.69,56
46,3,4.69,57
59,3,4.69,58
9,2,3.12,59
18,2,3.12,60
41,2,3.12,61
55,2,3.12,62
57,0,0.00,63
58,0,0.00,64
