Expert_ID,Token_Count,Percentage,Rank
4,6,9.38,1
49,6,9.38,2
0,5,7.81,3
10,4,6.25,4
13,4,6.25,5
14,4,6.25,6
17,4,6.25,7
25,4,6.25,8
43,4,6.25,9
44,4,6.25,10
7,3,4.69,11
12,3,4.69,12
22,3,4.69,13
31,3,4.69,14
35,3,4.69,15
36,3,4.69,16
42,3,4.69,17
45,3,4.69,18
48,3,4.69,19
52,3,4.69,20
57,3,4.69,21
60,3,4.69,22
61,3,4.69,23
63,3,4.69,24
2,2,3.12,25
3,2,3.12,26
6,2,3.12,27
8,2,3.12,28
15,2,3.12,29
16,2,3.12,30
24,2,3.12,31
26,2,3.12,32
28,2,3.12,33
29,2,3.12,34
34,2,3.12,35
39,2,3.12,36
54,2,3.12,37
56,2,3.12,38
1,1,1.56,39
9,1,1.56,40
19,1,1.56,41
21,1,1.56,42
32,1,1.56,43
33,1,1.56,44
38,1,1.56,45
40,1,1.56,46
50,1,1.56,47
53,1,1.56,48
55,1,1.56,49
58,1,1.56,50
59,1,1.56,51
5,0,0.00,52
11,0,0.00,53
18,0,0.00,54
20,0,0.00,55
23,0,0.00,56
27,0,0.00,57
30,0,0.00,58
37,0,0.00,59
41,0,0.00,60
46,0,0.00,61
47,0,0.00,62
51,0,0.00,63
62,0,0.00,64
