Expert_ID,Token_Count,Percentage,Rank
18,7,10.94,1
25,6,9.38,2
48,6,9.38,3
53,6,9.38,4
54,6,9.38,5
11,5,7.81,6
37,5,7.81,7
39,5,7.81,8
60,5,7.81,9
12,4,6.25,10
40,4,6.25,11
14,3,4.69,12
20,3,4.69,13
27,3,4.69,14
30,3,4.69,15
42,3,4.69,16
43,3,4.69,17
45,3,4.69,18
58,3,4.69,19
0,2,3.12,20
6,2,3.12,21
7,2,3.12,22
13,2,3.12,23
16,2,3.12,24
17,2,3.12,25
29,2,3.12,26
36,2,3.12,27
50,2,3.12,28
51,2,3.12,29
52,2,3.12,30
63,2,3.12,31
2,1,1.56,32
4,1,1.56,33
9,1,1.56,34
15,1,1.56,35
21,1,1.56,36
22,1,1.56,37
24,1,1.56,38
26,1,1.56,39
31,1,1.56,40
33,1,1.56,41
35,1,1.56,42
41,1,1.56,43
44,1,1.56,44
46,1,1.56,45
47,1,1.56,46
49,1,1.56,47
55,1,1.56,48
56,1,1.56,49
57,1,1.56,50
59,1,1.56,51
62,1,1.56,52
1,0,0.00,53
3,0,0.00,54
5,0,0.00,55
8,0,0.00,56
10,0,0.00,57
19,0,0.00,58
23,0,0.00,59
28,0,0.00,60
32,0,0.00,61
34,0,0.00,62
38,0,0.00,63
61,0,0.00,64
