Expert_ID,Token_Count,Percentage,Rank
25,5,7.81,1
18,4,6.25,2
39,3,4.69,3
48,3,4.69,4
54,3,4.69,5
58,3,4.69,6
11,2,3.12,7
14,2,3.12,8
30,2,3.12,9
36,2,3.12,10
37,2,3.12,11
40,2,3.12,12
43,2,3.12,13
51,2,3.12,14
52,2,3.12,15
53,2,3.12,16
63,2,3.12,17
0,1,1.56,18
2,1,1.56,19
6,1,1.56,20
9,1,1.56,21
12,1,1.56,22
13,1,1.56,23
16,1,1.56,24
17,1,1.56,25
26,1,1.56,26
27,1,1.56,27
29,1,1.56,28
35,1,1.56,29
41,1,1.56,30
44,1,1.56,31
45,1,1.56,32
50,1,1.56,33
55,1,1.56,34
56,1,1.56,35
57,1,1.56,36
60,1,1.56,37
62,1,1.56,38
1,0,0.00,39
3,0,0.00,40
4,0,0.00,41
5,0,0.00,42
7,0,0.00,43
8,0,0.00,44
10,0,0.00,45
15,0,0.00,46
19,0,0.00,47
20,0,0.00,48
21,0,0.00,49
22,0,0.00,50
23,0,0.00,51
24,0,0.00,52
28,0,0.00,53
31,0,0.00,54
32,0,0.00,55
33,0,0.00,56
34,0,0.00,57
38,0,0.00,58
42,0,0.00,59
46,0,0.00,60
47,0,0.00,61
49,0,0.00,62
59,0,0.00,63
61,0,0.00,64
