Expert_ID,Token_Count,Percentage,Rank
6,6,9.38,1
37,6,9.38,2
55,6,9.38,3
58,6,9.38,4
1,5,7.81,5
2,5,7.81,6
9,5,7.81,7
15,5,7.81,8
23,5,7.81,9
51,5,7.81,10
54,4,6.25,11
60,4,6.25,12
10,3,4.69,13
11,3,4.69,14
14,3,4.69,15
30,3,4.69,16
41,3,4.69,17
56,3,4.69,18
62,3,4.69,19
0,2,3.12,20
17,2,3.12,21
18,2,3.12,22
22,2,3.12,23
25,2,3.12,24
27,2,3.12,25
32,2,3.12,26
35,2,3.12,27
38,2,3.12,28
42,2,3.12,29
44,2,3.12,30
50,2,3.12,31
53,2,3.12,32
63,2,3.12,33
3,1,1.56,34
12,1,1.56,35
16,1,1.56,36
24,1,1.56,37
26,1,1.56,38
28,1,1.56,39
29,1,1.56,40
31,1,1.56,41
33,1,1.56,42
36,1,1.56,43
40,1,1.56,44
45,1,1.56,45
46,1,1.56,46
47,1,1.56,47
48,1,1.56,48
52,1,1.56,49
59,1,1.56,50
4,0,0.00,51
5,0,0.00,52
7,0,0.00,53
8,0,0.00,54
13,0,0.00,55
19,0,0.00,56
20,0,0.00,57
21,0,0.00,58
34,0,0.00,59
39,0,0.00,60
43,0,0.00,61
49,0,0.00,62
57,0,0.00,63
61,0,0.00,64
