Expert_ID,Token_Count,Percentage,Rank
16,13,20.31,1
13,11,17.19,2
43,10,15.62,3
63,10,15.62,4
9,9,14.06,5
21,9,14.06,6
36,9,14.06,7
37,9,14.06,8
42,9,14.06,9
53,9,14.06,10
55,9,14.06,11
11,8,12.50,12
15,8,12.50,13
33,8,12.50,14
44,8,12.50,15
51,8,12.50,16
59,8,12.50,17
1,7,10.94,18
5,7,10.94,19
12,7,10.94,20
14,7,10.94,21
25,7,10.94,22
35,7,10.94,23
50,7,10.94,24
56,7,10.94,25
6,6,9.38,26
7,6,9.38,27
8,6,9.38,28
19,6,9.38,29
31,6,9.38,30
39,6,9.38,31
45,6,9.38,32
47,6,9.38,33
49,6,9.38,34
52,6,9.38,35
57,6,9.38,36
58,6,9.38,37
0,5,7.81,38
4,5,7.81,39
26,5,7.81,40
28,5,7.81,41
30,5,7.81,42
40,5,7.81,43
46,5,7.81,44
48,5,7.81,45
10,4,6.25,46
24,4,6.25,47
27,4,6.25,48
32,4,6.25,49
34,4,6.25,50
38,4,6.25,51
41,4,6.25,52
54,4,6.25,53
61,4,6.25,54
3,3,4.69,55
17,3,4.69,56
20,3,4.69,57
22,3,4.69,58
29,3,4.69,59
60,3,4.69,60
2,2,3.12,61
18,2,3.12,62
62,2,3.12,63
23,1,1.56,64
