Expert_ID,Token_Count,Percentage,Rank
14,8,12.50,1
0,5,7.81,2
23,5,7.81,3
35,4,6.25,4
50,4,6.25,5
54,3,4.69,6
3,2,3.12,7
4,2,3.12,8
21,2,3.12,9
26,2,3.12,10
34,2,3.12,11
36,2,3.12,12
38,2,3.12,13
42,2,3.12,14
58,2,3.12,15
62,2,3.12,16
1,1,1.56,17
6,1,1.56,18
10,1,1.56,19
12,1,1.56,20
32,1,1.56,21
37,1,1.56,22
39,1,1.56,23
40,1,1.56,24
41,1,1.56,25
47,1,1.56,26
48,1,1.56,27
49,1,1.56,28
55,1,1.56,29
60,1,1.56,30
61,1,1.56,31
2,0,0.00,32
5,0,0.00,33
7,0,0.00,34
8,0,0.00,35
9,0,0.00,36
11,0,0.00,37
13,0,0.00,38
15,0,0.00,39
16,0,0.00,40
17,0,0.00,41
18,0,0.00,42
19,0,0.00,43
20,0,0.00,44
22,0,0.00,45
24,0,0.00,46
25,0,0.00,47
27,0,0.00,48
28,0,0.00,49
29,0,0.00,50
30,0,0.00,51
31,0,0.00,52
33,0,0.00,53
43,0,0.00,54
44,0,0.00,55
45,0,0.00,56
46,0,0.00,57
51,0,0.00,58
52,0,0.00,59
53,0,0.00,60
56,0,0.00,61
57,0,0.00,62
59,0,0.00,63
63,0,0.00,64
