Expert_ID,Token_Count,Percentage,Rank
32,8,12.50,1
22,7,10.94,2
48,7,10.94,3
56,7,10.94,4
9,6,9.38,5
41,6,9.38,6
10,5,7.81,7
39,5,7.81,8
5,4,6.25,9
6,4,6.25,10
0,3,4.69,11
1,3,4.69,12
7,3,4.69,13
19,3,4.69,14
37,3,4.69,15
43,3,4.69,16
44,3,4.69,17
59,3,4.69,18
3,2,3.12,19
16,2,3.12,20
23,2,3.12,21
27,2,3.12,22
28,2,3.12,23
29,2,3.12,24
33,2,3.12,25
47,2,3.12,26
57,2,3.12,27
58,2,3.12,28
61,2,3.12,29
4,1,1.56,30
13,1,1.56,31
14,1,1.56,32
15,1,1.56,33
17,1,1.56,34
20,1,1.56,35
21,1,1.56,36
24,1,1.56,37
25,1,1.56,38
26,1,1.56,39
30,1,1.56,40
31,1,1.56,41
38,1,1.56,42
40,1,1.56,43
50,1,1.56,44
51,1,1.56,45
52,1,1.56,46
53,1,1.56,47
54,1,1.56,48
55,1,1.56,49
60,1,1.56,50
62,1,1.56,51
63,1,1.56,52
2,0,0.00,53
8,0,0.00,54
11,0,0.00,55
12,0,0.00,56
18,0,0.00,57
34,0,0.00,58
35,0,0.00,59
36,0,0.00,60
42,0,0.00,61
45,0,0.00,62
46,0,0.00,63
49,0,0.00,64
