Expert_ID,Token_Count,Percentage,Rank
14,11,17.19,1
0,6,9.38,2
37,6,9.38,3
50,6,9.38,4
58,6,9.38,5
23,5,7.81,6
35,5,7.81,7
1,4,6.25,8
3,4,6.25,9
15,4,6.25,10
21,4,6.25,11
12,3,4.69,12
28,3,4.69,13
36,3,4.69,14
40,3,4.69,15
54,3,4.69,16
55,3,4.69,17
4,2,3.12,18
10,2,3.12,19
19,2,3.12,20
24,2,3.12,21
26,2,3.12,22
32,2,3.12,23
34,2,3.12,24
38,2,3.12,25
39,2,3.12,26
41,2,3.12,27
42,2,3.12,28
44,2,3.12,29
45,2,3.12,30
61,2,3.12,31
62,2,3.12,32
2,1,1.56,33
6,1,1.56,34
9,1,1.56,35
13,1,1.56,36
17,1,1.56,37
18,1,1.56,38
20,1,1.56,39
25,1,1.56,40
30,1,1.56,41
31,1,1.56,42
33,1,1.56,43
46,1,1.56,44
47,1,1.56,45
48,1,1.56,46
49,1,1.56,47
52,1,1.56,48
56,1,1.56,49
60,1,1.56,50
63,1,1.56,51
5,0,0.00,52
7,0,0.00,53
8,0,0.00,54
11,0,0.00,55
16,0,0.00,56
22,0,0.00,57
27,0,0.00,58
29,0,0.00,59
43,0,0.00,60
51,0,0.00,61
53,0,0.00,62
57,0,0.00,63
59,0,0.00,64
