Expert_ID,Token_Count,Percentage,Rank
21,13,20.31,1
39,13,20.31,2
2,12,18.75,3
12,11,17.19,4
29,11,17.19,5
32,11,17.19,6
42,11,17.19,7
4,10,15.62,8
5,9,14.06,9
15,9,14.06,10
20,9,14.06,11
28,9,14.06,12
54,9,14.06,13
56,9,14.06,14
10,8,12.50,15
23,8,12.50,16
34,8,12.50,17
36,8,12.50,18
48,8,12.50,19
60,8,12.50,20
62,8,12.50,21
8,7,10.94,22
38,7,10.94,23
45,7,10.94,24
52,7,10.94,25
11,6,9.38,26
14,6,9.38,27
27,6,9.38,28
30,6,9.38,29
31,6,9.38,30
33,6,9.38,31
49,6,9.38,32
16,5,7.81,33
25,5,7.81,34
35,5,7.81,35
41,5,7.81,36
50,5,7.81,37
51,5,7.81,38
53,5,7.81,39
57,5,7.81,40
0,4,6.25,41
1,4,6.25,42
6,4,6.25,43
7,4,6.25,44
13,4,6.25,45
17,4,6.25,46
19,4,6.25,47
22,4,6.25,48
40,4,6.25,49
43,4,6.25,50
44,4,6.25,51
47,4,6.25,52
63,4,6.25,53
61,3,4.69,54
3,2,3.12,55
18,2,3.12,56
24,2,3.12,57
26,2,3.12,58
37,2,3.12,59
46,2,3.12,60
58,2,3.12,61
9,1,1.56,62
55,1,1.56,63
59,1,1.56,64
