Expert_ID,Token_Count,Percentage,Rank
12,4,6.25,1
60,4,6.25,2
20,3,4.69,3
29,3,4.69,4
32,3,4.69,5
34,3,4.69,6
38,3,4.69,7
39,3,4.69,8
44,3,4.69,9
2,2,3.12,10
16,2,3.12,11
36,2,3.12,12
40,2,3.12,13
42,2,3.12,14
45,2,3.12,15
48,2,3.12,16
49,2,3.12,17
52,2,3.12,18
56,2,3.12,19
57,2,3.12,20
1,1,1.56,21
4,1,1.56,22
5,1,1.56,23
7,1,1.56,24
13,1,1.56,25
14,1,1.56,26
17,1,1.56,27
22,1,1.56,28
23,1,1.56,29
28,1,1.56,30
31,1,1.56,31
33,1,1.56,32
63,1,1.56,33
0,0,0.00,34
3,0,0.00,35
6,0,0.00,36
8,0,0.00,37
9,0,0.00,38
10,0,0.00,39
11,0,0.00,40
15,0,0.00,41
18,0,0.00,42
19,0,0.00,43
21,0,0.00,44
24,0,0.00,45
25,0,0.00,46
26,0,0.00,47
27,0,0.00,48
30,0,0.00,49
35,0,0.00,50
37,0,0.00,51
41,0,0.00,52
43,0,0.00,53
46,0,0.00,54
47,0,0.00,55
50,0,0.00,56
51,0,0.00,57
53,0,0.00,58
54,0,0.00,59
55,0,0.00,60
58,0,0.00,61
59,0,0.00,62
61,0,0.00,63
62,0,0.00,64
