Expert_ID,Token_Count,Percentage,Rank
20,4,6.25,1
0,3,4.69,2
9,3,4.69,3
36,3,4.69,4
55,3,4.69,5
59,3,4.69,6
14,2,3.12,7
16,2,3.12,8
19,2,3.12,9
22,2,3.12,10
25,2,3.12,11
27,2,3.12,12
30,2,3.12,13
31,2,3.12,14
34,2,3.12,15
37,2,3.12,16
39,2,3.12,17
40,2,3.12,18
42,2,3.12,19
45,2,3.12,20
48,2,3.12,21
62,2,3.12,22
1,1,1.56,23
7,1,1.56,24
12,1,1.56,25
13,1,1.56,26
18,1,1.56,27
26,1,1.56,28
32,1,1.56,29
44,1,1.56,30
46,1,1.56,31
49,1,1.56,32
52,1,1.56,33
53,1,1.56,34
58,1,1.56,35
2,0,0.00,36
3,0,0.00,37
4,0,0.00,38
5,0,0.00,39
6,0,0.00,40
8,0,0.00,41
10,0,0.00,42
11,0,0.00,43
15,0,0.00,44
17,0,0.00,45
21,0,0.00,46
23,0,0.00,47
24,0,0.00,48
28,0,0.00,49
29,0,0.00,50
33,0,0.00,51
35,0,0.00,52
38,0,0.00,53
41,0,0.00,54
43,0,0.00,55
47,0,0.00,56
50,0,0.00,57
51,0,0.00,58
54,0,0.00,59
56,0,0.00,60
57,0,0.00,61
60,0,0.00,62
61,0,0.00,63
63,0,0.00,64
