Expert_ID,Token_Count,Percentage,Rank
37,9,14.06,1
10,6,9.38,2
6,5,7.81,3
27,5,7.81,4
1,4,6.25,5
5,4,6.25,6
9,4,6.25,7
11,4,6.25,8
14,4,6.25,9
22,4,6.25,10
32,4,6.25,11
46,4,6.25,12
58,4,6.25,13
59,4,6.25,14
63,4,6.25,15
12,3,4.69,16
24,3,4.69,17
28,3,4.69,18
30,3,4.69,19
34,3,4.69,20
0,2,3.12,21
20,2,3.12,22
25,2,3.12,23
26,2,3.12,24
33,2,3.12,25
35,2,3.12,26
38,2,3.12,27
39,2,3.12,28
41,2,3.12,29
43,2,3.12,30
44,2,3.12,31
49,2,3.12,32
51,2,3.12,33
56,2,3.12,34
7,1,1.56,35
17,1,1.56,36
21,1,1.56,37
23,1,1.56,38
29,1,1.56,39
31,1,1.56,40
40,1,1.56,41
45,1,1.56,42
47,1,1.56,43
48,1,1.56,44
52,1,1.56,45
53,1,1.56,46
54,1,1.56,47
55,1,1.56,48
60,1,1.56,49
62,1,1.56,50
2,0,0.00,51
3,0,0.00,52
4,0,0.00,53
8,0,0.00,54
13,0,0.00,55
15,0,0.00,56
16,0,0.00,57
18,0,0.00,58
19,0,0.00,59
36,0,0.00,60
42,0,0.00,61
50,0,0.00,62
57,0,0.00,63
61,0,0.00,64
