Expert_ID,Token_Count,Percentage,Rank
31,15,23.44,1
32,13,20.31,2
10,11,17.19,3
16,11,17.19,4
28,11,17.19,5
48,10,15.62,6
2,9,14.06,7
4,9,14.06,8
34,9,14.06,9
61,9,14.06,10
6,8,12.50,11
19,8,12.50,12
21,8,12.50,13
27,8,12.50,14
35,8,12.50,15
39,8,12.50,16
44,8,12.50,17
47,8,12.50,18
53,8,12.50,19
9,7,10.94,20
17,7,10.94,21
24,7,10.94,22
46,7,10.94,23
50,7,10.94,24
57,7,10.94,25
0,6,9.38,26
1,6,9.38,27
7,6,9.38,28
12,6,9.38,29
14,6,9.38,30
23,6,9.38,31
25,6,9.38,32
36,6,9.38,33
38,6,9.38,34
43,6,9.38,35
52,6,9.38,36
54,6,9.38,37
62,6,9.38,38
8,5,7.81,39
15,5,7.81,40
20,5,7.81,41
45,5,7.81,42
51,5,7.81,43
55,5,7.81,44
56,5,7.81,45
11,4,6.25,46
40,4,6.25,47
42,4,6.25,48
49,4,6.25,49
58,4,6.25,50
59,4,6.25,51
3,3,4.69,52
5,3,4.69,53
13,3,4.69,54
18,2,3.12,55
22,2,3.12,56
26,2,3.12,57
30,2,3.12,58
33,2,3.12,59
41,2,3.12,60
60,2,3.12,61
63,2,3.12,62
29,1,1.56,63
37,0,0.00,64
