Expert_ID,Token_Count,Percentage,Rank
9,4,6.25,1
31,4,6.25,2
60,4,6.25,3
1,3,4.69,4
11,3,4.69,5
14,3,4.69,6
20,3,4.69,7
29,3,4.69,8
30,3,4.69,9
32,3,4.69,10
3,2,3.12,11
6,2,3.12,12
7,2,3.12,13
16,2,3.12,14
18,2,3.12,15
21,2,3.12,16
47,2,3.12,17
50,2,3.12,18
63,2,3.12,19
2,1,1.56,20
5,1,1.56,21
15,1,1.56,22
17,1,1.56,23
28,1,1.56,24
34,1,1.56,25
44,1,1.56,26
45,1,1.56,27
53,1,1.56,28
55,1,1.56,29
56,1,1.56,30
57,1,1.56,31
62,1,1.56,32
0,0,0.00,33
4,0,0.00,34
8,0,0.00,35
10,0,0.00,36
12,0,0.00,37
13,0,0.00,38
19,0,0.00,39
22,0,0.00,40
23,0,0.00,41
24,0,0.00,42
25,0,0.00,43
26,0,0.00,44
27,0,0.00,45
33,0,0.00,46
35,0,0.00,47
36,0,0.00,48
37,0,0.00,49
38,0,0.00,50
39,0,0.00,51
40,0,0.00,52
41,0,0.00,53
42,0,0.00,54
43,0,0.00,55
46,0,0.00,56
48,0,0.00,57
49,0,0.00,58
51,0,0.00,59
52,0,0.00,60
54,0,0.00,61
58,0,0.00,62
59,0,0.00,63
61,0,0.00,64
