Expert_ID,Token_Count,Percentage,Rank
5,5,7.81,1
43,5,7.81,2
17,4,6.25,3
12,3,4.69,4
14,3,4.69,5
40,3,4.69,6
46,3,4.69,7
2,2,3.12,8
13,2,3.12,9
19,2,3.12,10
23,2,3.12,11
25,2,3.12,12
27,2,3.12,13
38,2,3.12,14
44,2,3.12,15
61,2,3.12,16
62,2,3.12,17
63,2,3.12,18
0,1,1.56,19
20,1,1.56,20
26,1,1.56,21
28,1,1.56,22
29,1,1.56,23
30,1,1.56,24
31,1,1.56,25
32,1,1.56,26
36,1,1.56,27
39,1,1.56,28
42,1,1.56,29
47,1,1.56,30
48,1,1.56,31
49,1,1.56,32
50,1,1.56,33
56,1,1.56,34
1,0,0.00,35
3,0,0.00,36
4,0,0.00,37
6,0,0.00,38
7,0,0.00,39
8,0,0.00,40
9,0,0.00,41
10,0,0.00,42
11,0,0.00,43
15,0,0.00,44
16,0,0.00,45
18,0,0.00,46
21,0,0.00,47
22,0,0.00,48
24,0,0.00,49
33,0,0.00,50
34,0,0.00,51
35,0,0.00,52
37,0,0.00,53
41,0,0.00,54
45,0,0.00,55
51,0,0.00,56
52,0,0.00,57
53,0,0.00,58
54,0,0.00,59
55,0,0.00,60
57,0,0.00,61
58,0,0.00,62
59,0,0.00,63
60,0,0.00,64
