Expert_ID,Token_Count,Percentage,Rank
55,267,13.04,1
37,265,12.94,2
54,262,12.79,3
41,242,11.82,4
8,240,11.72,5
27,239,11.67,6
50,238,11.62,7
48,237,11.57,8
6,236,11.52,9
38,236,11.52,10
44,236,11.52,11
9,228,11.13,12
22,227,11.08,13
29,225,10.99,14
43,223,10.89,15
7,221,10.79,16
33,214,10.45,17
52,213,10.40,18
26,211,10.30,19
30,210,10.25,20
28,209,10.21,21
47,207,10.11,22
20,205,10.01,23
12,203,9.91,24
53,203,9.91,25
1,200,9.77,26
57,199,9.72,27
40,198,9.67,28
36,197,9.62,29
49,197,9.62,30
4,194,9.47,31
17,194,9.47,32
35,193,9.42,33
24,192,9.38,34
10,190,9.28,35
5,182,8.89,36
63,182,8.89,37
51,180,8.79,38
42,179,8.74,39
23,177,8.64,40
13,174,8.50,41
58,172,8.40,42
3,169,8.25,43
18,167,8.15,44
16,166,8.11,45
21,166,8.11,46
15,165,8.06,47
60,165,8.06,48
32,163,7.96,49
39,161,7.86,50
34,158,7.71,51
45,158,7.71,52
59,158,7.71,53
62,157,7.67,54
14,154,7.52,55
31,151,7.37,56
46,147,7.18,57
19,146,7.13,58
2,145,7.08,59
61,145,7.08,60
11,144,7.03,61
25,140,6.84,62
56,140,6.84,63
0,126,6.15,64
