Expert_ID,Token_Count,Percentage,Rank
51,6,9.38,1
36,5,7.81,2
2,3,4.69,3
14,3,4.69,4
46,3,4.69,5
53,3,4.69,6
0,2,3.12,7
9,2,3.12,8
22,2,3.12,9
34,2,3.12,10
40,2,3.12,11
41,2,3.12,12
42,2,3.12,13
47,2,3.12,14
48,2,3.12,15
54,2,3.12,16
55,2,3.12,17
58,2,3.12,18
3,1,1.56,19
4,1,1.56,20
5,1,1.56,21
7,1,1.56,22
13,1,1.56,23
19,1,1.56,24
20,1,1.56,25
23,1,1.56,26
29,1,1.56,27
30,1,1.56,28
32,1,1.56,29
38,1,1.56,30
44,1,1.56,31
50,1,1.56,32
57,1,1.56,33
59,1,1.56,34
63,1,1.56,35
1,0,0.00,36
6,0,0.00,37
8,0,0.00,38
10,0,0.00,39
11,0,0.00,40
12,0,0.00,41
15,0,0.00,42
16,0,0.00,43
17,0,0.00,44
18,0,0.00,45
21,0,0.00,46
24,0,0.00,47
25,0,0.00,48
26,0,0.00,49
27,0,0.00,50
28,0,0.00,51
31,0,0.00,52
33,0,0.00,53
35,0,0.00,54
37,0,0.00,55
39,0,0.00,56
43,0,0.00,57
45,0,0.00,58
49,0,0.00,59
52,0,0.00,60
56,0,0.00,61
60,0,0.00,62
61,0,0.00,63
62,0,0.00,64
