Expert_ID,Token_Count,Percentage,Rank
30,15,23.44,1
37,12,18.75,2
9,11,17.19,3
26,11,17.19,4
36,11,17.19,5
52,11,17.19,6
62,11,17.19,7
13,9,14.06,8
19,9,14.06,9
28,9,14.06,10
3,8,12.50,11
8,8,12.50,12
38,8,12.50,13
41,8,12.50,14
1,7,10.94,15
20,7,10.94,16
23,7,10.94,17
35,7,10.94,18
40,7,10.94,19
43,7,10.94,20
44,7,10.94,21
46,7,10.94,22
49,7,10.94,23
50,7,10.94,24
60,7,10.94,25
0,6,9.38,26
6,6,9.38,27
11,6,9.38,28
17,6,9.38,29
22,6,9.38,30
29,6,9.38,31
39,6,9.38,32
51,6,9.38,33
56,6,9.38,34
5,5,7.81,35
7,5,7.81,36
12,5,7.81,37
14,5,7.81,38
15,5,7.81,39
18,5,7.81,40
27,5,7.81,41
58,5,7.81,42
59,5,7.81,43
4,4,6.25,44
10,4,6.25,45
16,4,6.25,46
24,4,6.25,47
42,4,6.25,48
45,4,6.25,49
47,4,6.25,50
48,4,6.25,51
54,4,6.25,52
55,4,6.25,53
57,4,6.25,54
61,4,6.25,55
32,3,4.69,56
33,3,4.69,57
63,3,4.69,58
2,2,3.12,59
21,2,3.12,60
34,2,3.12,61
53,2,3.12,62
25,1,1.56,63
31,1,1.56,64
