Expert_ID,Token_Count,Percentage,Rank
23,12,18.75,1
49,12,18.75,2
48,11,17.19,3
17,10,15.62,4
29,10,15.62,5
44,10,15.62,6
47,10,15.62,7
25,9,14.06,8
28,9,14.06,9
31,9,14.06,10
32,9,14.06,11
33,9,14.06,12
41,9,14.06,13
43,9,14.06,14
13,8,12.50,15
16,8,12.50,16
20,8,12.50,17
36,8,12.50,18
4,7,10.94,19
22,7,10.94,20
42,7,10.94,21
58,7,10.94,22
0,6,9.38,23
8,6,9.38,24
12,6,9.38,25
19,6,9.38,26
24,6,9.38,27
27,6,9.38,28
30,6,9.38,29
35,6,9.38,30
57,6,9.38,31
60,6,9.38,32
62,6,9.38,33
63,6,9.38,34
1,5,7.81,35
2,5,7.81,36
7,5,7.81,37
14,5,7.81,38
15,5,7.81,39
18,5,7.81,40
26,5,7.81,41
38,5,7.81,42
40,5,7.81,43
46,5,7.81,44
51,5,7.81,45
9,4,6.25,46
10,4,6.25,47
11,4,6.25,48
34,4,6.25,49
39,4,6.25,50
45,4,6.25,51
54,4,6.25,52
59,4,6.25,53
5,3,4.69,54
6,3,4.69,55
21,3,4.69,56
37,3,4.69,57
50,3,4.69,58
52,3,4.69,59
53,3,4.69,60
55,2,3.12,61
61,2,3.12,62
3,1,1.56,63
56,1,1.56,64
