Expert_ID,Token_Count,Percentage,Rank
36,4,6.25,1
48,4,6.25,2
4,3,4.69,3
14,3,4.69,4
2,2,3.12,5
11,2,3.12,6
16,2,3.12,7
17,2,3.12,8
18,2,3.12,9
19,2,3.12,10
29,2,3.12,11
33,2,3.12,12
38,2,3.12,13
41,2,3.12,14
44,2,3.12,15
45,2,3.12,16
58,2,3.12,17
0,1,1.56,18
1,1,1.56,19
8,1,1.56,20
9,1,1.56,21
10,1,1.56,22
20,1,1.56,23
23,1,1.56,24
25,1,1.56,25
26,1,1.56,26
30,1,1.56,27
31,1,1.56,28
32,1,1.56,29
34,1,1.56,30
39,1,1.56,31
42,1,1.56,32
43,1,1.56,33
46,1,1.56,34
49,1,1.56,35
54,1,1.56,36
55,1,1.56,37
57,1,1.56,38
59,1,1.56,39
61,1,1.56,40
63,1,1.56,41
3,0,0.00,42
5,0,0.00,43
6,0,0.00,44
7,0,0.00,45
12,0,0.00,46
13,0,0.00,47
15,0,0.00,48
21,0,0.00,49
22,0,0.00,50
24,0,0.00,51
27,0,0.00,52
28,0,0.00,53
35,0,0.00,54
37,0,0.00,55
40,0,0.00,56
47,0,0.00,57
50,0,0.00,58
51,0,0.00,59
52,0,0.00,60
53,0,0.00,61
56,0,0.00,62
60,0,0.00,63
62,0,0.00,64
