Expert_ID,Token_Count,Percentage,Rank
48,8,12.50,1
16,6,9.38,2
32,5,7.81,3
36,5,7.81,4
4,4,6.25,5
17,4,6.25,6
33,4,6.25,7
47,4,6.25,8
49,4,6.25,9
1,3,4.69,10
14,3,4.69,11
19,3,4.69,12
29,3,4.69,13
30,3,4.69,14
38,3,4.69,15
43,3,4.69,16
44,3,4.69,17
45,3,4.69,18
46,3,4.69,19
2,2,3.12,20
7,2,3.12,21
8,2,3.12,22
9,2,3.12,23
11,2,3.12,24
18,2,3.12,25
20,2,3.12,26
26,2,3.12,27
27,2,3.12,28
35,2,3.12,29
40,2,3.12,30
41,2,3.12,31
42,2,3.12,32
52,2,3.12,33
58,2,3.12,34
59,2,3.12,35
60,2,3.12,36
61,2,3.12,37
62,2,3.12,38
0,1,1.56,39
3,1,1.56,40
10,1,1.56,41
15,1,1.56,42
22,1,1.56,43
23,1,1.56,44
25,1,1.56,45
31,1,1.56,46
34,1,1.56,47
39,1,1.56,48
50,1,1.56,49
53,1,1.56,50
54,1,1.56,51
55,1,1.56,52
57,1,1.56,53
63,1,1.56,54
5,0,0.00,55
6,0,0.00,56
12,0,0.00,57
13,0,0.00,58
21,0,0.00,59
24,0,0.00,60
28,0,0.00,61
37,0,0.00,62
51,0,0.00,63
56,0,0.00,64
