Expert_ID,Token_Count,Percentage,Rank
25,4,6.25,1
40,4,6.25,2
50,4,6.25,3
7,3,4.69,4
58,3,4.69,5
62,3,4.69,6
2,2,3.12,7
15,2,3.12,8
18,2,3.12,9
19,2,3.12,10
23,2,3.12,11
33,2,3.12,12
35,2,3.12,13
41,2,3.12,14
60,2,3.12,15
0,1,1.56,16
3,1,1.56,17
4,1,1.56,18
6,1,1.56,19
9,1,1.56,20
13,1,1.56,21
14,1,1.56,22
21,1,1.56,23
24,1,1.56,24
26,1,1.56,25
28,1,1.56,26
30,1,1.56,27
31,1,1.56,28
37,1,1.56,29
39,1,1.56,30
42,1,1.56,31
45,1,1.56,32
46,1,1.56,33
47,1,1.56,34
49,1,1.56,35
51,1,1.56,36
53,1,1.56,37
55,1,1.56,38
56,1,1.56,39
59,1,1.56,40
1,0,0.00,41
5,0,0.00,42
8,0,0.00,43
10,0,0.00,44
11,0,0.00,45
12,0,0.00,46
16,0,0.00,47
17,0,0.00,48
20,0,0.00,49
22,0,0.00,50
27,0,0.00,51
29,0,0.00,52
32,0,0.00,53
34,0,0.00,54
36,0,0.00,55
38,0,0.00,56
43,0,0.00,57
44,0,0.00,58
48,0,0.00,59
52,0,0.00,60
54,0,0.00,61
57,0,0.00,62
61,0,0.00,63
63,0,0.00,64
