Expert_ID,Token_Count,Percentage,Rank
2,11,17.19,1
13,11,17.19,2
23,11,17.19,3
25,11,17.19,4
17,10,15.62,5
49,10,15.62,6
12,9,14.06,7
15,9,14.06,8
43,9,14.06,9
63,9,14.06,10
4,8,12.50,11
6,8,12.50,12
7,8,12.50,13
21,8,12.50,14
29,8,12.50,15
35,8,12.50,16
36,8,12.50,17
37,8,12.50,18
38,8,12.50,19
39,8,12.50,20
40,8,12.50,21
42,8,12.50,22
45,8,12.50,23
3,7,10.94,24
5,7,10.94,25
32,7,10.94,26
34,7,10.94,27
57,7,10.94,28
60,7,10.94,29
11,6,9.38,30
14,6,9.38,31
18,6,9.38,32
19,6,9.38,33
26,6,9.38,34
41,6,9.38,35
47,6,9.38,36
54,6,9.38,37
61,6,9.38,38
22,5,7.81,39
50,5,7.81,40
52,5,7.81,41
58,5,7.81,42
62,5,7.81,43
0,4,6.25,44
1,4,6.25,45
16,4,6.25,46
20,4,6.25,47
31,4,6.25,48
33,4,6.25,49
44,4,6.25,50
59,4,6.25,51
10,3,4.69,52
30,3,4.69,53
51,3,4.69,54
53,3,4.69,55
55,3,4.69,56
8,2,3.12,57
9,2,3.12,58
24,2,3.12,59
27,2,3.12,60
28,1,1.56,61
46,1,1.56,62
48,1,1.56,63
56,1,1.56,64
